Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,4,2,2,50.0%,0,0,0,-,2019,2020,Q2,4,0.91,1.8%,4.4%,62.7%,63.1%,42.9%,55.6%,40.5%,58.6%,45.5%
Roland Garros,3,Clay,5,3,2,60.0%,0,0,0,-,2014,2020,Q3,5,1.04,2.0%,5.1%,65.6%,57.8%,47.1%,54.2%,47.9%,30.8%,52.9%
Wimbledon,3,Grass,3,0,3,0.0%,1,1,0,100.0%,2015,2021,Q1,2,0.75,2.2%,6.0%,65.7%,52.3%,34.8%,46.3%,40.1%,36.8%,27.8%
US Open,7,Hard,10,3,7,30.0%,0,0,0,-,2013,2021,R128,7,0.76,1.2%,7.7%,62.8%,50.6%,32.0%,43.7%,42.6%,32.8%,57.5%
Charleston,3,Clay,6,3,3,50.0%,0,0,0,-,2015,2022,R32,5,0.96,1.8%,5.4%,68.2%,59.8%,34.1%,51.6%,46.4%,44.7%,57.1%
Acapulco,2,Hard,4,2,2,50.0%,0,0,0,-,2014,2020,Q3,4,0.91,0.6%,7.7%,61.4%,61.8%,40.8%,53.7%,42.1%,45.9%,48.6%
Newport Beach,2,Hard,4,2,2,50.0%,0,0,0,-,2019,2020,R16,4,1.05,4.0%,7.0%,52.7%,67.0%,43.2%,55.7%,46.4%,23.8%,53.1%
Houston,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2018,2019,R32,2,0.69,0.7%,5.5%,73.1%,49.1%,41.0%,46.9%,36.6%,56.7%,75.0%
Washington,2,Hard,6,4,2,66.7%,0,0,0,-,2018,2019,QF,6,1.25,3.0%,6.3%,63.3%,65.7%,52.5%,60.8%,48.9%,63.2%,48.1%
Miami,3,Hard,5,2,3,40.0%,0,0,0,-,2013,2019,R128,4,0.72,0.8%,9.9%,63.1%,50.3%,30.1%,42.9%,41.3%,45.7%,40.7%
