Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2020 US Open R128,L vs Bondarenko,31% (4/13),75% (3/4),0/4,58% (7/12),29% (2/7),1/2,0/0,0/1,0/0,0/0
2019 W60 Concord MA QF,L vs Govortsova,38% (3/8),100% (3/3),2/7,100% (7/7),0% (0/7),0/3,0/0,0/0,0/0,0/0
2019 Lausanne R32,W vs Maria,86% (6/7),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2019 Bastad R32,L vs Rus,50% (5/10),40% (2/5),0/4,58% (7/12),14% (1/7),0/1,0/0,1/4,0/0,0/1
2019 W25 Den Haag QF,W vs Buyukakcay,100% (7/7),86% (6/7),0/0,33% (2/6),100% (2/2),5/5,1/1,0/0,0/0,0/0
2019 W60 Barcelona F,W vs Buyukakcay,67% (10/15),70% (7/10),2/5,56% (9/16),22% (2/9),3/6,0/1,1/4,0/0,0/0
2019 W60 Barcelona SF,W vs Hogenkamp,40% (4/10),100% (4/4),1/2,17% (2/12),0% (0/2),4/4,2/2,2/2,1/1,0/0
2019 W60 Barcelona QF,W vs Stojanovic,60% (6/10),100% (6/6),1/1,40% (4/10),50% (2/4),2/3,0/2,0/0,0/0,0/0
2019 W100 Bonita Springs FL R32,L vs Chirico,44% (4/9),100% (4/4),3/6,78% (7/9),0% (0/7),1/4,0/0,0/1,0/0,0/1
2019 W100 Charleston SC R32,L vs Navarro,13% (1/8),100% (1/1),0/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,0/0
2019 Charleston R32,L vs Bencic,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
2019 Charleston R64,W vs Parmentier,71% (5/7),100% (5/5),1/1,38% (3/8),67% (2/3),5/5,2/2,0/0,1/1,0/0
2019 Indian Wells 125K R32,L vs Kanepi,43% (3/7),67% (2/3),2/5,100% (7/7),0% (0/7),0/2,0/0,0/2,0/0,0/1
2019 Indian Wells 125K R64,W vs Errani,64% (9/14),100% (9/9),3/6,53% (8/15),13% (1/8),5/9,2/3,1/2,1/1,0/0
2019 W25 Surprise AZ SF,L vs Karatantcheva,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,1/1
2019 W25 Surprise AZ R16,W vs Day,89% (8/9),75% (6/8),1/2,38% (3/8),33% (1/3),3/5,1/1,0/0,0/0,0/0
2019 W25 Surprise AZ R32,W vs Ce,33% (3/9),100% (3/3),0/1,40% (4/10),75% (3/4),2/3,2/3,0/0,1/2,0/0
2019 Newport Beach R16,L vs Pegula,45% (5/11),80% (4/5),3/5,60% (6/10),0% (0/6),3/4,0/1,1/2,0/0,1/1
2019 Newport Beach R32,W vs Wickmayer,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Newport Beach R64,W vs Brodsky,50% (7/14),100% (7/7),1/2,23% (3/13),0% (0/3),4/6,1/1,1/2,0/0,0/0
2020 (1 matches),,30.8%,75.0%,0.0%,58.3%,28.6%,50.0%,-,0.0%,-,-
2019 (19 matches),,52.0%,86.0%,35.6%,49.2%,18.2%,64.3%,68.4%,39.1%,83.3%,40.0%
2018 (7 matches),,47.6%,74.4%,21.7%,51.2%,29.3%,74.1%,85.7%,54.5%,50.0%,0.0%
2017 (16 matches),,52.1%,81.8%,38.2%,56.2%,11.6%,50.8%,71.4%,38.5%,83.3%,40.0%
2015 (4 matches),,51.2%,61.9%,21.4%,52.4%,18.2%,83.3%,60.0%,20.0%,100.0%,0.0%
Career (97 matches),,55.1%,83.0%,36.8%,51.8%,17.4%,63.3%,68.0%,38.8%,72.5%,25.0%
