Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,38,21,17,55.3%,43-28,60.6%,333-273,55.0%,2-2,50.0%,0,,,,,,,,,,,,F (W35 Naples FL)
2023,26,15,11,57.7%,31-25,55.4%,258-231,52.8%,2-2,50.0%,0,,,,,,,,,,,,F (2x)
2022,16,6,10,37.5%,16-15,51.6%,141-136,50.9%,0-0,-,0,,,,,,,,,,,,QF (W15 Fountain Valley CA)
2021,25,13,12,52.0%,30-24,55.6%,235-236,49.9%,1-0,100.0%,2,44.4%,42.1%,4.9%,3.3%,79.7%,50.0%,44.0%,48.8%,44.1%,46.6%,0.86,F (W25 Orlando FL)
2020,2,0,2,0.0%,1-3,25.0%,13-21,38.2%,0-0,-,1,12.5%,28.6%,0.0%,13.3%,60.0%,44.4%,22.2%,35.6%,41.3%,38.5%,0.64,R32 (2x)
2019,48,31,17,64.6%,64-40,61.5%,494-411,54.6%,2-2,50.0%,8,45.9%,37.3%,3.2%,7.4%,55.4%,55.6%,40.2%,48.7%,42.8%,45.7%,0.84,W (2x)
2018,44,29,15,65.9%,64-38,62.7%,508-398,56.1%,2-8,20.0%,3,62.9%,34.3%,2.4%,6.4%,61.4%,60.1%,49.0%,55.8%,39.7%,48.5%,0.90,W (Bastad $25K)
2017,18,10,8,55.6%,23-18,56.1%,183-188,49.3%,1-0,100.0%,2,61.5%,44.0%,1.8%,6.1%,67.7%,58.6%,49.1%,55.5%,47.2%,51.4%,1.06,SF (Evansville IN $15K)
2015,27,16,11,59.3%,35-25,58.3%,283-256,52.5%,2-2,50.0%,0,,,,,,,,,,,,W (Charlottesville VA $50K)
2014,31,18,13,58.1%,38-27,58.5%,299-272,52.4%,5-0,100.0%,0,,,,,,,,,,,,F (Daytona Beach FL 25K)
2013,51,35,16,68.6%,72-38,65.5%,536-399,57.3%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
Career,326,194,132,59.5%,417-281,59.7%,3283-2821,53.8%,19-18,51.4%,16,50.3%,37.9%,2.9%,6.7%,62.0%,55.9%,43.0%,51.0%,43.0%,47.0%,0.88,
