Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-10-27),1049,17,,,,,,,,,,,,
2024,426,135,275,1454,244,1439,239,1428,,,1324,16
2023,356,178,228,1489,206,1470,213,1447,,,,
2022,585,59,,,,,,,,,,
2021,258,274,250,1415,253,1368,195,1436,212,1319,,
2020,177,404,,,,,,,,,657,67
2019,143,431,183,1563,194,1495,138,1559,184,1402,624,66
2018,158,371,160,1582,164,1532,125,1555,,,383,140
2017,427,86,,,,,,,,,741,35
2015,268,166,,,,,,,,,766,31
2014,195,268,117,1653,136,1571,110,1602,,,496,76
2013,195,322,216,1485,216,1448,212,1415,,,222,298
2012,392,96,,,,,,,,,608,53
2011,,,,,,,,,,,734,34
