Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 US Open R128,L vs Bondarenko,0.99,0.70,49.0,4.9,2.7%,51.4%,0.0%,58.8%,26.3%,38.2%
2019 W60 Concord MA QF,L vs Govortsova,1.21,0.73,43.2,2.6,-,26.9%,-,42.3%,30.0%,50.0%
2019 Lausanne R32,W vs Maria,1.10,2.45,29.9,2.1,-,71.4%,-,71.4%,52.2%,76.2%
2019 Bastad R32,L vs Rus,1.03,0.68,43.4,2.9,-,47.2%,-,44.1%,30.0%,41.4%
2019 W25 Den Haag QF,W vs Buyukakcay,0.95,2.16,35.0,2.1,-,68.4%,-,76.5%,64.0%,62.5%
2019 W60 Barcelona F,W vs Buyukakcay,1.08,1.09,65.7,4.0,-,43.6%,-,56.5%,50.8%,51.7%
2019 W60 Barcelona SF,W vs Hogenkamp,1.11,1.39,56.4,2.7,-,71.9%,-,53.8%,39.0%,52.6%
2019 W60 Barcelona QF,W vs Stojanovic,1.10,1.48,46.1,2.0,-,48.3%,-,65.4%,54.5%,63.3%
2019 W100 Bonita Springs FL R32,L vs Chirico,0.92,0.71,43.5,2.1,3.2%,45.2%,0.0%,37.9%,48.3%,42.3%
2019 W100 Charleston SC R32,L vs Navarro,1.01,0.57,38.8,2.0,3.3%,53.3%,0.0%,34.5%,32.0%,30.4%
2019 Charleston R32,L vs Bencic,1.10,0.50,43.5,2.1,0.0%,35.0%,0.0%,53.3%,25.0%,27.3%
2019 Charleston R64,W vs Parmentier,1.14,1.95,35.4,2.1,0.0%,59.3%,4.0%,72.0%,50.0%,68.2%
2019 Indian Wells 125K R32,L vs Kanepi,1.10,0.60,37.7,2.1,4.0%,32.0%,4.3%,30.4%,37.5%,38.1%
2019 Indian Wells 125K R64,W vs Errani,1.10,1.30,47.9,2.2,6.5%,47.8%,2.4%,58.5%,54.8%,56.8%
2019 W25 Surprise AZ SF,L vs Karatantcheva,0.96,0.51,35.8,2.0,0.0%,48.4%,0.0%,40.0%,21.7%,38.1%
2019 W25 Surprise AZ R16,W vs Day,1.04,1.48,41.6,2.1,0.0%,58.6%,3.7%,63.0%,51.4%,60.6%
2019 W25 Surprise AZ R32,W vs Ce,1.20,1.28,50.1,2.2,4.8%,66.7%,0.0%,53.7%,40.0%,44.8%
2019 Newport Beach R16,L vs Pegula,0.83,0.65,48.0,3.3,0.0%,41.7%,4.5%,40.9%,52.8%,38.2%
2019 Newport Beach R32,W vs Wickmayer,1.22,2.87,33.2,2.3,4.8%,76.2%,5.3%,84.2%,50.0%,44.0%
2019 Newport Beach R64,W vs Brodsky,0.98,1.36,50.3,4.9,5.4%,64.9%,9.1%,63.6%,47.7%,51.2%
2020 (1 matches),,0.99,0.70,49.0,4.9,2.7%,51.4%,0.0%,58.8%,26.3%,38.2%
2019 (19 matches),,1.06,1.07,45.5,2.4,1.9%,52.7%,1.7%,54.0%,45.0%,49.8%
2018 (7 matches),,0.98,0.94,54.2,3.4,2.1%,54.4%,1.5%,57.3%,44.1%,40.9%
2017 (16 matches),,1.04,0.97,54.4,2.9,2.4%,50.5%,1.0%,50.2%,46.7%,45.9%
2015 (4 matches),,0.99,0.90,54.5,2.3,2.9%,48.9%,1.6%,55.1%,43.8%,44.4%
Career (97 matches),,1.02,1.04,50.8,2.6,1.6%,53.2%,1.1%,53.3%,47.6%,47.7%
