Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Solarino F,L vs De Vroome,0.93,0.57,38.4,2.1,3.6%,46.4%,0.0%,29.2%,32.1%,42.9%
2019 W25 Obidos QF,L vs Zarytska,0.99,0.77,53.3,3.1,-,34.6%,-,36.0%,50.0%,50.0%
2019 W25 Obidos R32,W vs Steur,0.96,1.07,77.1,4.7,2.4%,58.5%,8.8%,47.1%,48.0%,56.3%
2019 W80 Charlottesville VA R32,L vs Karatantcheva,1.16,0.63,42.1,2.0,0.0%,41.7%,4.8%,19.0%,37.0%,38.5%
2019 W25 Pelham AL R32,L vs Dolehide,0.75,0.57,35.3,2.0,0.0%,51.9%,4.0%,44.0%,38.7%,40.7%
2019 W80 Palm Harbor FL R32,L vs Osaka,1.00,0.81,62.6,2.3,2.6%,41.0%,0.0%,51.4%,45.5%,41.9%
2019 W25 Kazan F,L vs Rybakina,0.94,0.71,48.9,2.1,0.0%,38.7%,3.8%,38.5%,46.4%,46.2%
2019 W25 Kazan SF,W vs Bronzetti,1.14,1.27,60.6,3.3,0.0%,60.0%,2.6%,50.0%,47.2%,52.9%
2019 W25 Kazan QF,W vs Rakhimova,0.98,1.09,86.3,8.2,6.7%,60.0%,3.7%,50.0%,54.7%,44.8%
2019 W25 Kazan R16,W vs Galfi,1.13,1.16,81.1,13.2,1.7%,48.3%,0.0%,46.6%,57.4%,51.1%
2019 W25 Kazan R32,W vs Tikhonova,1.25,1.47,47.7,2.5,6.3%,56.3%,3.3%,56.7%,43.3%,60.0%
2019 W100 Midland MI R32,L vs Brengle,0.95,0.79,60.4,3.5,5.4%,45.9%,5.7%,60.0%,42.5%,35.9%
2019 Newport Beach R64,L vs Ahn,0.94,0.74,45.8,2.8,7.3%,41.5%,5.0%,50.0%,37.9%,48.1%
2019 W25 Petit Bourg Guadeloupe F,W vs Sanchez,1.17,1.48,47.1,2.2,0.0%,55.9%,0.0%,73.3%,45.0%,46.2%
2019 W25 Petit Bourg Guadeloupe SF,W vs Lim,1.21,2.26,28.1,2.0,3.7%,70.4%,0.0%,54.2%,65.0%,75.0%
2019 W25 Petit Bourg Guadeloupe QF,W vs Le Bihan,1.07,1.32,60.7,2.1,0.0%,57.6%,3.4%,58.6%,52.6%,51.4%
2019 W25 Petit Bourg Guadeloupe R16,W vs Meliss,1.05,1.84,40.3,2.3,-,70.4%,-,62.5%,47.8%,70.0%
2018 Mumbai R16,L vs Khromacheva,0.89,0.74,60.5,4.0,0.0%,61.1%,0.0%,55.9%,26.3%,42.9%
2018 Mumbai R32,W vs Zhu,1.24,1.27,67.2,3.1,0.0%,50.0%,0.0%,68.4%,50.0%,32.4%
2017 Toyota $60K R32,L vs Galfi,0.92,0.85,55.0,2.2,3.9%,56.9%,2.2%,47.8%,47.5%,40.0%
2019 (17 matches),,1.04,1.01,58.1,2.7,2.6%,51.9%,2.7%,49.5%,47.1%,48.9%
2018 (2 matches),,1.07,0.99,63.9,3.5,0.0%,55.4%,0.0%,62.5%,38.5%,37.5%
2017 (8 matches),,1.00,0.92,58.5,2.7,1.4%,53.7%,0.7%,50.7%,42.9%,44.9%
2016 (9 matches),,0.92,0.91,56.2,3.1,0.3%,52.7%,3.1%,51.2%,44.9%,49.5%
2015 (18 matches),,0.98,0.96,55.4,2.8,2.2%,52.4%,1.8%,51.8%,43.1%,50.7%
Career (165 matches),,1.01,0.97,55.6,2.6,1.6%,53.6%,1.3%,50.9%,45.5%,45.9%
