Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-0,-,2,36.8%,27.8%,1.2%,5.9%,60.0%,51.0%,41.2%,47.1%,41.3%,44.6%,0.78,R32 (2x)
2025,25,11,14,44.0%,26-31,45.6%,242-272,47.1%,2-2,50.0%,25,60.8%,34.3%,3.1%,4.0%,64.4%,60.4%,43.9%,54.5%,43.3%,48.9%,0.95,QF (3x)
2024,27,11,16,40.7%,28-35,44.4%,280-299,48.4%,2-1,66.7%,2,66.7%,35.0%,2.2%,2.2%,68.3%,57.9%,52.3%,56.1%,42.7%,49.6%,0.97,QF (3x)
2023,29,13,16,44.8%,33-39,45.8%,312-329,48.7%,2-2,50.0%,0,,,,,,,,,,,,SF (W60+H Calgary)
2022,35,16,19,45.7%,39-42,48.1%,391-371,51.3%,6-8,42.9%,0,,,,,,,,,,,,F (W60 Calgary)
2021,17,12,5,70.6%,26-13,66.7%,204-170,54.5%,3-1,75.0%,0,,,,,,,,,,,,W (W25 Moscow)
2020,2,0,2,0.0%,1-4,20.0%,13-25,34.2%,0-0,-,1,14.3%,14.3%,0.0%,10.0%,53.3%,50.0%,32.1%,41.7%,35.6%,39.0%,0.61,R32 (W60 Burnie)
2019,43,26,17,60.5%,53-44,54.6%,456-422,51.9%,4-4,50.0%,3,56.7%,27.6%,4.2%,3.8%,63.2%,57.5%,41.0%,51.4%,41.7%,46.5%,0.86,W (2x)
2018,27,15,12,55.6%,36-29,55.4%,311-286,52.1%,2-1,66.7%,2,72.7%,22.7%,0.0%,1.4%,71.9%,62.9%,48.8%,58.9%,38.0%,48.3%,0.92,F (Obidos $25K)
2017,10,4,6,40.0%,10-11,47.6%,93-106,46.7%,4-0,100.0%,0,,,,,,,,,,,,QF (Redding CA $25K)
2016,7,4,3,57.1%,9-7,56.3%,76-72,51.4%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2015,2,1,1,50.0%,2-2,50.0%,15-18,45.5%,0-0,-,0,,,,,,,,,,,,R16 (Trnava $100K)
2014,14,7,7,50.0%,15-17,46.9%,146-157,48.2%,2-1,66.7%,1,-,-,1.5%,1.5%,56.9%,56.8%,53.6%,55.4%,26.9%,42.7%,0.60,F (Joue Les Tours 50K)
2012,11,8,3,72.7%,16-9,64.0%,123-100,55.2%,0-0,-,0,,,,,,,,,,,,W (Nottingham 75K)
2011,11,6,5,54.5%,16-10,61.5%,129-94,57.8%,0-0,-,0,,,,,,,,,,,,QF (3x)
2010,13,10,3,76.9%,19-9,67.9%,147-104,58.6%,0-2,0.0%,0,,,,,,,,,,,,W (Ismaning 50K)
2009,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-1,50.0%,0,,,,,,,,,,,,R32 (Torhout 100K)
2008,22,14,8,63.6%,31-21,59.6%,271-223,54.9%,2-2,50.0%,0,,,,,,,,,,,,W (Vancouver 50K)
2007,12,7,5,58.3%,14-12,53.8%,123-114,51.9%,1-1,50.0%,0,,,,,,,,,,,,F (Kunming 50K)
2006,18,14,4,77.8%,29-11,72.5%,219-150,59.3%,4-1,80.0%,0,,,,,,,,,,,,W (Bath 1 10K)
2005,8,3,5,37.5%,7-10,41.2%,74-72,50.7%,0-0,-,0,,,,,,,,,,,,SF (Gdynia 10K)
Career,336,182,154,54.2%,411-362,53.2%,3652-3428,51.6%,36-28,56.3%,36,59.3%,32.3%,2.7%,4.0%,64.2%,59.3%,44.0%,53.8%,42.2%,48.1%,0.91,
