Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Dominika Cibulkova [SVK],2,6,25.0%,2,0,2,0.0%,2009,2016,8,0.85,2.9%,4.2%,59.3%,55.1%,42.8%,50.1%,42.2%,37.3%,49.2%
7,Arina Rodionova [AUS],4,3,57.1%,1,1,0,100.0%,2011,2023,0,,,,,,,,,,
7,Ana Konjuh [CRO],3,4,42.9%,3,0,3,0.0%,2013,2021,3,1.00,1.8%,6.2%,62.4%,57.4%,42.4%,51.8%,48.3%,42.9%,42.5%
6,Daniela Hantuchova [SVK],4,2,66.7%,2,2,0,100.0%,2009,2015,6,1.00,5.0%,2.7%,62.6%,67.4%,48.9%,60.5%,39.5%,51.4%,43.6%
6,Ayumi Morita [JPN],1,5,16.7%,0,0,0,-,2009,2013,3,0.80,2.4%,1.9%,63.6%,51.1%,37.3%,46.1%,42.9%,48.6%,36.4%
5,Marina Erakovic [NZL],2,3,40.0%,1,1,0,100.0%,2012,2016,4,0.93,2.5%,1.1%,62.2%,57.4%,50.5%,54.8%,42.2%,52.6%,51.7%
5,Stefanie Voegele [SUI],3,2,60.0%,2,1,1,50.0%,2008,2015,1,1.06,4.1%,6.1%,63.3%,69.4%,27.8%,54.1%,48.6%,72.7%,62.5%
5,Bojana Jovanovski [SRB],2,3,40.0%,2,1,1,50.0%,2011,2015,5,1.03,2.3%,3.8%,64.6%,60.8%,40.5%,53.6%,47.9%,52.5%,47.6%
5,Magdalena Rybarikova [SVK],2,3,40.0%,0,0,0,-,2009,2015,5,0.91,0.7%,2.0%,67.3%,56.4%,56.6%,56.4%,39.7%,48.6%,36.8%
5,Roberta Vinci [ITA],1,4,20.0%,0,0,0,-,2008,2015,3,0.89,0.5%,4.3%,67.0%,51.6%,36.1%,46.5%,47.6%,51.4%,54.2%
5,Ana Ivanovic [SRB],2,3,40.0%,0,0,0,-,2008,2014,4,0.90,0.6%,4.7%,69.8%,55.4%,44.3%,52.0%,43.0%,58.7%,50.0%
5,Maria Kirilenko [RUS],2,3,40.0%,0,0,0,-,2009,2013,4,0.77,2.7%,3.5%,65.5%,62.9%,37.5%,54.1%,35.3%,60.0%,42.1%
5,Serena Williams [USA],0,5,0.0%,0,0,0,-,2008,2013,5,0.70,2.6%,5.2%,57.7%,48.1%,43.4%,46.1%,37.8%,41.9%,52.9%
5,Ksenia Pervak [KAZ],2,3,40.0%,1,0,1,0.0%,2011,2012,5,0.99,2.6%,3.2%,66.7%,59.6%,38.3%,52.5%,47.1%,52.4%,62.5%
5,Klara Koukalova [CZE],2,3,40.0%,0,0,0,-,2007,2011,0,,,,,,,,,,
