Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),626,73,447,1271,420,1246,,,,,939,44,,
2025,447,125,441,1287,421,1264,,,,,622,103
2024,514,95,403,1316,389,1293,,,,,649,84
2023,476,110,302,1376,288,1352,,,,,,
2022,346,153,273,1410,257,1386,,,201,1371,,
2021,231,309,234,1444,224,1410,206,1410,172,1417,,
2020,288,218,,,,,,,,,,
2019,223,270,230,1460,216,1439,193,1457,175,1418,,
2018,318,133,,,,,,,,,,
2017,517,58,,,,,,,,,,
2016,257,181,152,1587,141,1567,,,138,1503,,
2015,94,670,101,1704,90,1670,102,1605,82,1597,,
2014,179,291,116,1662,110,1640,134,1555,83,1585,,
2013,40,1245,46,1813,45,1764,66,1685,31,1703,,
2012,31,1490,35,1855,44,1779,68,1683,24,1750,107,707
2011,105,655,105,1702,98,1657,138,1543,79,1589,97,803
2010,193,306,74,1757,83,1682,,,,,237,280
2009,70,906,79,1751,74,1699,144,1541,57,1648,,
2008,129,259,145,1614,131,1593,174,1483,116,1519,,
2007,252,108,112,1653,94,1634,126,1560,,,,
2006,313,71,86,1718,75,1684,68,1662,,,,
2005,1040,5,,,,,,,,,,
