Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 Australian Open Q1,L vs De Vroome,65.5%,51.4%,4.5%,2/3,2.37,1.4%,71.4%,40.0%,3.6%,2.30,2.0%,86.5%,65.6%,8.1%,2.52,0.0%
2019 ITF Solarino F,L vs De Vroome,64.3%,38.9%,17.9%,3/7,2.67,5.1%,75.0%,37.0%,5.6%,2.48,4.5%,69.2%,44.4%,61.5%,2.94,5.9%
2016 ITF Wuhan R16,W vs Han,77.2%,56.3%,0.0%,0/0,2.28,18.5%,79.1%,54.7%,0.0%,2.27,20.6%,100.0%,61.1%,0.0%,2.30,15.0%
2015 Auckland QF,L vs Davis,80.0%,48.5%,2.4%,0/2,2.22,1.9%,79.2%,38.1%,1.9%,2.16,2.7%,86.7%,65.4%,3.3%,2.37,0.0%
2012 s Hertogenbosch F,L vs Petrova,67.9%,44.7%,5.4%,1/2,2.36,4.5%,58.8%,25.0%,2.9%,2.45,8.0%,94.7%,66.7%,10.5%,2.24,0.0%
Career (5 matches),,71.4%,49.5%,5.0%,30.0%,2.34,6.1%,74.0%,41.8%,2.4%,2.30,7.2%,88.0%,63.1%,12.0%,2.42,4.1%
