Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-4,0.0%,18-26,40.9%,0-2,0.0%,2,71.4%,14.3%,4.7%,2.0%,67.1%,66.0%,38.8%,57.0%,32.6%,45.1%,0.76,R32 (2x)
2024,5,1,4,20.0%,3-11,21.4%,57-79,41.9%,1-1,50.0%,5,75.8%,10.3%,6.9%,1.4%,66.7%,69.5%,43.2%,60.8%,31.7%,46.0%,0.81,R16 (Rio De Janeiro)
2023,7,3,4,42.9%,9-8,52.9%,89-82,52.0%,2-1,66.7%,7,82.1%,20.9%,7.3%,2.2%,66.4%,74.1%,47.3%,65.1%,38.6%,51.6%,1.11,R16 (Los Cabos)
2022,2,0,2,0.0%,0-4,0.0%,7-24,22.6%,0-0,-,1,14.3%,25.0%,2.4%,2.4%,61.0%,48.0%,18.8%,36.6%,34.9%,35.7%,0.55,
2021,1,1,0,100.0%,2-0,100.0%,12-4,75.0%,0-0,-,1,87.5%,62.5%,1.9%,1.9%,72.2%,71.8%,53.3%,66.7%,52.4%,59.0%,1.57,
2020,1,0,1,0.0%,1-2,33.3%,9-16,36.0%,0-0,-,1,66.7%,7.7%,3.9%,1.3%,77.9%,55.0%,58.8%,55.8%,29.3%,42.8%,0.66,R32 (Rio De Janeiro)
Career,18,5,13,27.8%,15-29,34.1%,192-231,45.4%,3-4,42.9%,17,75.8%,17.6%,6.3%,1.9%,67.3%,69.5%,44.5%,61.4%,35.7%,48.3%,0.92,
