Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,5,1,4,20.0%,2,0,2,0.0%,2022,2025,Q2,5,0.91,4.5%,3.3%,69.9%,63.7%,42.6%,57.3%,38.7%,62.2%,32.4%
Roland Garros,5,Clay,13,8,5,61.5%,4,2,2,50.0%,2021,2025,R128,13,1.15,4.1%,0.8%,72.2%,70.4%,52.3%,65.4%,39.7%,56.7%,46.6%
Wimbledon,4,Grass,10,6,4,60.0%,7,5,2,71.4%,2021,2025,R128,10,0.93,6.2%,1.8%,70.5%,69.8%,51.5%,64.4%,33.1%,70.4%,26.5%
US Open,4,Hard,8,4,4,50.0%,3,2,1,66.7%,2021,2024,R64,8,1.01,6.5%,3.0%,65.9%,69.7%,48.4%,62.4%,37.9%,64.6%,34.8%
Davis Cup,2,,2,1,1,50.0%,0,0,0,-,2021,2022,,1,1.57,1.9%,1.9%,72.2%,71.8%,53.3%,66.7%,52.4%,80.0%,50.0%
Buenos Aires,4,Clay,7,3,4,42.9%,3,2,1,66.7%,2023,2026,Q2,7,0.92,5.0%,1.7%,69.7%,69.7%,39.0%,60.4%,36.6%,56.5%,34.9%
Santiago,4,Clay,9,5,4,55.6%,4,2,2,50.0%,2021,2025,R32,9,1.02,5.0%,1.9%,69.8%,71.8%,56.0%,67.0%,33.5%,72.5%,24.1%
Rio de Janeiro,3,Clay,3,0,3,0.0%,0,0,0,-,2017,2025,R32,3,0.65,2.1%,3.1%,63.5%,54.1%,24.3%,43.2%,36.8%,52.5%,57.1%
Rome Masters,2,Clay,4,2,2,50.0%,2,1,1,50.0%,2023,2024,Q2,4,0.95,4.6%,2.5%,70.8%,69.3%,43.9%,61.9%,36.1%,50.0%,33.3%
Madrid Masters,2,Clay,3,1,2,33.3%,2,1,1,50.0%,2023,2024,Q2,3,1.06,4.3%,3.0%,73.2%,74.6%,51.6%,68.4%,33.5%,64.7%,23.5%
Miami Masters,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2023,2024,R128,4,1.04,3.4%,1.9%,69.3%,73.5%,48.8%,65.9%,35.3%,58.3%,64.7%
