Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,2,7,22.2%,6-13,31.6%,78-93,45.6%,0-2,0.0%,8,65.9%,26.2%,1.9%,1.9%,59.9%,62.5%,50.9%,57.9%,40.0%,48.6%,0.95,R16 (2x)
2025,20,13,7,65.0%,29-17,63.0%,247-213,53.7%,6-6,50.0%,20,82.3%,24.4%,5.3%,2.5%,64.2%,71.9%,54.5%,65.7%,39.0%,52.1%,1.13,W (2x)
2024,35,19,16,54.3%,40-41,49.4%,378-393,49.0%,9-3,75.0%,34,77.1%,20.6%,5.5%,1.4%,66.8%,67.6%,51.3%,62.2%,35.3%,49.0%,0.93,F (Curitiba)
2023,35,20,15,57.1%,47-36,56.6%,425-407,51.1%,11-6,64.7%,35,76.2%,26.0%,4.3%,2.1%,65.4%,67.3%,51.8%,62.0%,39.5%,50.6%,1.04,W (Lyon)
2022,53,31,22,58.5%,72-51,58.5%,627-562,52.7%,13-8,61.9%,53,79.3%,25.8%,3.7%,2.4%,67.8%,68.1%,51.8%,62.8%,38.6%,50.8%,1.04,W (Iasi)
2021,44,24,20,54.5%,52-44,54.2%,486-448,52.0%,2-10,16.7%,42,73.8%,31.2%,3.0%,2.2%,70.4%,63.4%,51.4%,59.8%,40.6%,50.3%,1.01,F (Santiago 2)
2020,21,16,5,76.2%,33-15,68.8%,249-214,53.8%,7-1,87.5%,21,74.0%,32.5%,3.8%,2.1%,66.8%,64.2%,53.5%,60.7%,41.8%,51.3%,1.06,W (Sao Paulo)
2019,16,6,10,37.5%,13-21,38.2%,146-170,46.2%,1-3,25.0%,16,71.7%,21.7%,3.0%,2.5%,69.2%,62.3%,54.1%,59.8%,38.5%,48.8%,0.96,R16 (Buenos Aires)
2018,2,1,1,50.0%,2-3,40.0%,24-23,51.1%,0-1,0.0%,2,82.6%,21.7%,1.9%,2.5%,64.6%,68.3%,43.9%,59.6%,38.9%,49.2%,0.96,R16 (Campinas)
2016,3,0,3,0.0%,0-6,0.0%,13-36,26.5%,0-0,-,3,50.0%,4.0%,6.0%,6.0%,62.7%,54.3%,46.4%,51.3%,28.6%,39.8%,0.59,R32 (3x)
Career,238,132,106,55.5%,294-247,54.3%,2673-2559,51.1%,49-40,55.1%,234,76.1%,26.0%,4.0%,2.2%,67.1%,66.3%,52.0%,61.6%,38.9%,50.3%,1.01,
