Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Wimbledon R128,L vs Coric,19% (3/16),0% (0/3),0/2,21% (3/14),33% (1/3),0/0,0/0,2/2,0/0,1/1
2024 Roland Garros Q3,W vs Faria,33% (3/9),100% (3/3),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2023 US Open R64,L vs Baez,38% (6/16),33% (2/6),1/4,38% (6/16),33% (2/6),2/2,0/0,5/5,0/0,1/1
2023 US Open R128,W vs Duckworth,27% (4/15),75% (3/4),1/1,25% (4/16),75% (3/4),2/3,2/2,2/2,1/1,0/0
2020 Sao Paulo CH F,W vs Ferreira Silva,50% (5/10),80% (4/5),0/1,30% (3/10),33% (1/3),3/4,1/2,1/1,0/1,0/0
2019 M15 Las Palmas de Gran Canaria R16,W vs Coppini,88% (7/8),86% (6/7),1/1,43% (3/7),67% (2/3),4/4,0/0,0/0,0/0,0/0
2019 M15 Las Palmas de Gran Canaria F,L vs Esteve Lobato,13% (1/8),100% (1/1),1/4,67% (6/9),17% (1/6),0/1,0/0,0/1,0/0,0/1
2019 M15 Las Palmas de Gran Canaria QF,W vs Lopez Montagud,45% (5/11),100% (5/5),2/3,30% (3/10),0% (0/3),3/4,0/0,1/1,0/0,0/0
2019 M15 Las Palmas de Gran Canaria R16,W vs Amoros Ramos,36% (5/14),100% (5/5),1/3,38% (5/13),40% (2/5),4/5,1/1,0/0,1/1,0/0
2019 M15 Madrid QF,L vs Nikles,29% (2/7),0% (0/2),0/4,75% (6/8),17% (1/6),0/0,0/0,1/2,0/0,0/1
2019 M15 Madrid R32,W vs Cacao,44% (4/9),100% (4/4),0/1,22% (2/9),50% (1/2),2/2,0/0,0/0,0/0,0/0
2019 M15 Reus QF,L vs Gaston,13% (1/8),0% (0/1),0/3,57% (4/7),0% (0/4),0/0,0/0,1/2,0/0,1/1
2019 M15 Reus R16,W vs De Schepper,55% (6/11),67% (4/6),0/2,18% (2/11),0% (0/2),3/4,2/2,2/2,1/1,0/0
2019 M15 Reus R32,W vs Amoros Ramos,73% (8/11),75% (6/8),2/3,50% (5/10),40% (2/5),4/5,1/2,1/1,0/1,0/0
2019 M15 Antalya SF,W vs Ilhan,56% (5/9),100% (5/5),0/1,22% (2/9),50% (1/2),2/3,0/0,0/0,0/0,0/0
2019 M15 Antalya QF,W vs Vanta,55% (6/11),67% (4/6),1/2,36% (4/11),25% (1/4),3/4,1/3,0/0,0/2,0/0
2019 M15 Antalya R32,W vs Wenger,60% (9/15),67% (6/9),2/6,44% (7/16),0% (0/7),2/6,1/2,2/3,0/0,2/2
2019 M15 Antalya SF,L vs Netuschil,25% (2/8),50% (1/2),0/3,56% (5/9),0% (0/5),0/1,0/0,0/2,0/0,0/1
2019 M15 Antalya QF,W vs Klok,47% (7/15),71% (5/7),0/2,20% (3/15),33% (1/3),3/4,1/2,2/2,0/0,0/0
2019 M15 Antalya R32,W vs Winkler,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2024 (2 matches),,24.0%,50.0%,0.0%,21.7%,60.0%,100.0%,100.0%,100.0%,100.0%,100.0%
2023 (2 matches),,32.3%,50.0%,40.0%,31.3%,50.0%,80.0%,100.0%,100.0%,100.0%,100.0%
2020 (1 matches),,50.0%,80.0%,0.0%,30.0%,33.3%,75.0%,50.0%,100.0%,0.0%,-
2019 (25 matches),,47.1%,78.3%,31.1%,37.0%,26.6%,72.5%,79.2%,66.7%,75.0%,66.7%
2017 (2 matches),,40.0%,62.5%,11.1%,70.0%,28.6%,50.0%,100.0%,0.0%,100.0%,-
Career (34 matches),,41.7%,74.5%,25.9%,37.7%,28.4%,72.9%,80.6%,73.5%,75.0%,66.7%
