Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Oldenzaal R32,L vs Lamens,1.02,0.65,41.8,2.6,-,30.8%,-,25.0%,48.0%,44.0%
2019 W15 Antalya R32,W vs Akbas,1.30,3.58,26.1,2.1,-,64.3%,-,84.6%,61.9%,81.0%
2019 W15 Tbilisi R16,L vs Timofeeva,0.73,0.76,44.4,5.4,0.0%,57.9%,2.6%,42.1%,43.2%,60.6%
2019 W15 Antalya R32,W vs Ueda,1.04,1.21,62.1,5.4,0.0%,46.2%,0.0%,52.6%,59.5%,58.3%
2019 W15 Antalya R32,L vs Isaeva,0.78,0.61,45.5,2.1,0.0%,56.7%,0.0%,33.3%,45.2%,38.7%
2017 Antalya $15K R32,L vs Glushko,0.98,0.89,64.5,3.3,0.0%,32.0%,0.0%,53.2%,45.8%,61.0%
2017 Antalya $15K QF,L vs Evtimova,0.94,0.54,37.2,2.1,3.8%,38.5%,4.2%,37.5%,30.0%,42.1%
2017 Antalya $15K R32,W vs Ghitescu,0.92,1.03,77.7,11.3,0.0%,52.0%,0.0%,41.7%,55.2%,63.0%
2017 Antalya $15K R16,L vs Ghitescu,0.99,0.81,62.4,4.8,0.0%,38.1%,0.0%,36.8%,52.0%,51.1%
2017 Antalya $15K R32,W vs Kurginyan,1.04,1.08,86.5,2.7,0.0%,46.2%,3.4%,55.2%,51.5%,50.7%
2017 Antalya $15K QF,L vs Lene,0.88,0.70,52.3,2.9,0.0%,40.7%,0.0%,41.7%,40.0%,53.8%
2017 Antalya $15K R32,W vs Casteleyn,0.98,1.34,55.8,2.7,0.0%,69.7%,0.0%,53.3%,55.6%,48.6%
2017 Istanbul $25K R16,L vs Golubovskaya,0.93,0.57,34.8,2.0,0.0%,37.5%,4.2%,41.7%,31.0%,44.0%
2017 Istanbul $25K R32,W vs Vanlangendonck,1.31,2.09,32.8,2.0,7.4%,55.6%,0.0%,70.8%,57.1%,61.9%
2017 Antalya $15K R32,L vs Bakhmutkina,0.94,0.89,73.1,7.1,0.0%,47.5%,1.7%,53.4%,52.7%,41.2%
2017 Antalya $15K R16,W vs Avdzhiyan,1.04,1.45,49.2,2.2,0.0%,54.8%,0.0%,60.0%,59.3%,59.3%
2017 Antalya $15K R32,W vs Pereira,1.08,1.19,63.0,3.0,0.0%,59.1%,2.4%,53.7%,46.2%,50.0%
2017 Antalya $15K R32,L vs Stamat,0.93,0.83,54.7,4.9,0.0%,45.7%,0.0%,44.2%,46.9%,52.4%
2017 Artvin $60K R32,L vs Mrdeza,0.74,0.58,35.3,2.0,0.0%,44.4%,0.0%,43.5%,41.9%,44.8%
2017 Istanbul $15K R32,L vs Peral,0.96,0.97,98.7,18.4,0.0%,50.8%,0.0%,47.5%,49.1%,52.7%
2019 (5 matches),,0.93,0.95,46.7,2.9,0.0%,50.3%,0.7%,44.5%,51.3%,55.5%
2017 (26 matches),,0.99,0.97,60.2,2.8,0.6%,48.4%,0.9%,49.5%,48.3%,51.2%
2016 (46 matches),,1.03,1.18,53.1,2.5,1.7%,58.1%,1.0%,56.4%,50.8%,47.1%
2015 (24 matches),,1.00,1.10,54.2,2.5,1.9%,58.4%,1.0%,54.1%,47.5%,48.9%
2014 (20 matches),,1.05,1.10,53.8,2.7,1.4%,60.6%,0.5%,48.4%,46.5%,48.3%
Career (145 matches),,1.01,1.06,54.0,2.6,1.3%,56.1%,0.9%,52.5%,47.5%,48.4%
