Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,0,3,0.0%,0-6,0.0%,16-36,30.8%,0-0,-,0,,,,,,,,,,,
Clay,5,1,4,20.0%,3-8,27.3%,48-62,43.6%,0-1,0.0%,0,,,,,,,,,,,
vs Righties,5,1,4,20.0%,2-8,20.0%,40-58,40.8%,0-1,0.0%,0,,,,,,,,,,,
vs Lefties,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,
