Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Trnava R32,L vs Moore,50% (5/10),14% (2/14),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Playford R32,L vs Paquet,33% (4/12),60% (3/5),0/0,0/0,57% (8/14),3/5,2/3,- (0/0),- (0/0)
2017 Jablonec nad Nisou $15K F,W vs Bandecchi,77% (10/13),40% (2/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Jablonec nad Nisou $15K QF,W vs Jankovska,45% (5/11),64% (7/11),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Jablonec nad Nisou $15K R16,W vs Zawadzka,69% (11/16),50% (5/10),2/4,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2017 Jablonec nad Nisou $15K R32,W vs Dorreova,75% (6/8),86% (6/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Milovice $15K F,W vs Arcangioli,55% (6/11),86% (6/7),2/5,1/4,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Milovice $15K SF,W vs Sumova,75% (9/12),60% (3/5),2/3,1/2,75% (3/4),0/0,0/0,60% (3/5),80% (4/5)
2017 Milovice $15K QF,W vs Ruppert,75% (6/8),55% (6/11),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Milovice $15K R16,W vs Dudlakova,100% (6/6),60% (6/10),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Zawada Near Opole $25K R32,L vs Rueffer,54% (13/24),27% (3/11),1/1,0/0,69% (9/13),2/4,1/2,- (0/0),- (0/0)
2017 Brno $15K R32,L vs Vismane,44% (4/9),56% (5/9),0/0,0/0,61% (11/18),5/7,0/1,- (0/0),- (0/0)
2017 Prague $15K F,W vs Kolar,42% (10/24),47% (7/15),2/5,1/4,69% (11/16),0/1,0/0,- (0/0),- (0/0)
2017 Prague $15K SF,W vs Kovalets,78% (7/9),67% (10/15),2/3,1/1,43% (6/14),0/1,0/0,- (0/0),- (0/0)
2017 Prague $15K QF,W vs Detiuc,67% (12/18),40% (4/10),2/6,1/2,50% (3/6),0/1,0/0,- (0/0),- (0/0)
2017 Prague $15K R16,W vs Kladivova,55% (6/11),50% (6/12),2/5,1/4,75% (9/12),0/0,0/0,- (0/0),- (0/0)
2017 Prague $15K R32,W vs Krtenova,56% (5/9),64% (7/11),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Torun $25K F,L vs Skamlova,55% (6/11),38% (5/13),1/1,0/0,22% (2/9),2/4,2/3,- (0/0),- (0/0)
2017 Torun $25K QF,W vs Lapko,78% (7/9),47% (7/15),2/2,1/1,38% (3/8),0/0,0/0,- (0/0),- (0/0)
2017 Torun $25K R32,W vs Palkina,100% (8/8),67% (4/6),2/2,1/1,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 (2 matches),,40.9%,26.3%,-,-,52.2%,42.9%,50.0%,-,-
2017 (28 matches),,60.1%,52.3%,54.1%,53.8%,53.9%,52.5%,58.8%,66.7%,54.1%
2016 (29 matches),,55.0%,48.4%,62.0%,70.0%,53.3%,50.0%,55.6%,57.1%,54.8%
2015 (1 matches),,37.5%,62.5%,-,-,45.5%,66.7%,0.0%,40.0%,20.0%
Career (60 matches),,56.6%,49.7%,57.7%,60.9%,53.3%,51.5%,55.0%,60.2%,52.4%
