Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Trnava R32,L vs Moore,50% (5/10),40% (2/5),0/5,50% (5/10),0% (0/5),0/2,0/1,0/0,0/0,0/0
2019 W25 Playford R32,L vs Paquet,56% (5/9),60% (3/5),1/4,70% (7/10),14% (1/7),2/3,0/0,0/2,0/0,0/1
2017 Jablonec nad Nisou $15K F,W vs Bandecchi,22% (2/9),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2017 Jablonec nad Nisou $15K QF,W vs Jankovska,88% (7/8),100% (7/7),2/2,43% (3/7),33% (1/3),5/6,1/1,0/0,0/0,0/0
2017 Jablonec nad Nisou $15K R16,W vs Zawadzka,43% (6/14),83% (5/6),0/2,31% (4/13),50% (2/4),2/3,0/0,1/1,0/0,0/0
2017 Jablonec nad Nisou $15K R32,W vs Dorreova,75% (6/8),100% (6/6),0/1,14% (1/7),0% (0/1),4/4,0/0,0/0,0/0,0/0
2017 Milovice $15K F,W vs Arcangioli,67% (6/9),100% (6/6),1/3,33% (3/9),0% (0/3),3/5,1/2,0/0,0/1,0/0
2017 Milovice $15K SF,W vs Sumova,44% (4/9),75% (3/4),1/1,10% (1/10),0% (0/1),3/3,1/1,2/2,0/0,0/0
2017 Milovice $15K QF,W vs Ruppert,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),5/6,2/2,0/0,1/1,0/0
2017 Milovice $15K R16,W vs Dudlakova,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2017 Zawada Near Opole $25K R32,L vs Rueffer,41% (7/17),43% (3/7),0/2,53% (9/17),56% (5/9),3/3,1/2,1/3,0/1,0/1
2017 Brno $15K R32,L vs Vismane,55% (6/11),83% (5/6),3/5,82% (9/11),22% (2/9),2/5,0/0,1/3,0/0,0/1
2017 Prague $15K F,W vs Kolar,60% (9/15),78% (7/9),3/4,53% (8/15),38% (3/8),5/7,2/2,1/2,1/1,0/0
2017 Prague $15K SF,W vs Kovalets,73% (11/15),91% (10/11),4/8,67% (10/15),20% (2/10),5/8,0/1,0/0,0/0,0/0
2017 Prague $15K QF,W vs Detiuc,47% (7/15),57% (4/7),0/2,27% (4/15),25% (1/4),3/4,2/2,0/1,1/1,0/0
2017 Prague $15K R16,W vs Kladivova,80% (8/10),75% (6/8),2/3,67% (6/9),50% (3/6),3/4,0/0,0/0,0/0,0/0
2017 Prague $15K R32,W vs Krtenova,100% (7/7),100% (7/7),1/1,17% (1/6),0% (0/1),5/6,1/2,0/0,0/1,0/0
2017 Torun $25K F,L vs Skamlova,43% (6/14),83% (5/6),2/6,62% (8/13),13% (1/8),1/5,1/1,0/1,0/0,0/0
2017 Torun $25K QF,W vs Lapko,67% (8/12),88% (7/8),2/5,42% (5/12),0% (0/5),4/7,2/3,1/1,1/2,0/0
2017 Torun $25K R32,W vs Palkina,63% (5/8),80% (4/5),0/1,44% (4/9),75% (3/4),3/3,1/1,0/0,1/1,0/0
2019 (2 matches),,52.6%,50.0%,11.1%,60.0%,8.3%,40.0%,0.0%,0.0%,-,0.0%
2017 (28 matches),,60.2%,80.9%,50.6%,44.1%,24.2%,69.0%,64.7%,47.8%,53.8%,16.7%
2016 (29 matches),,62.6%,82.1%,41.9%,50.2%,23.0%,63.4%,68.6%,65.2%,73.3%,63.6%
2015 (1 matches),,50.0%,83.3%,50.0%,58.3%,14.3%,25.0%,-,100.0%,-,-
Career (60 matches),,60.9%,80.7%,44.4%,47.8%,22.7%,65.1%,65.7%,55.1%,64.3%,44.4%
