Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Trnava R32,L vs Moore,0.87,0.74,53.2,3.3,3.1%,50.0%,3.4%,55.2%,45.5%,35.0%
2019 W25 Playford R32,L vs Paquet,0.93,0.79,58.6,2.1,0.0%,46.3%,5.4%,48.6%,37.9%,51.9%
2017 Jablonec nad Nisou $15K F,W vs Bandecchi,1.11,2.04,50.5,2.0,0.0%,82.1%,4.2%,75.0%,44.8%,32.0%
2017 Jablonec nad Nisou $15K QF,W vs Jankovska,1.04,1.57,44.2,2.7,3.6%,53.6%,0.0%,57.7%,68.0%,65.2%
2017 Jablonec nad Nisou $15K R16,W vs Zawadzka,1.11,1.22,60.6,2.4,4.4%,62.2%,5.1%,64.1%,33.3%,48.8%
2017 Jablonec nad Nisou $15K R32,W vs Dorreova,1.16,3.16,29.8,2.0,16.7%,72.2%,25.0%,81.3%,52.4%,77.8%
2017 Milovice $15K F,W vs Arcangioli,1.25,1.62,41.2,3.0,3.2%,67.7%,3.7%,44.4%,53.8%,58.3%
2017 Milovice $15K SF,W vs Sumova,0.96,1.61,49.7,2.0,0.0%,67.7%,6.9%,75.9%,42.4%,53.3%
2017 Milovice $15K QF,W vs Ruppert,0.87,1.78,41.5,3.1,0.0%,76.2%,0.0%,65.0%,53.8%,65.4%
2017 Milovice $15K R16,W vs Dudlakova,1.07,2.16,34.0,2.2,0.0%,68.4%,0.0%,70.6%,72.0%,50.0%
2017 Zawada Near Opole $25K R32,L vs Rueffer,0.98,0.85,80.3,24.7,3.2%,62.9%,5.3%,54.4%,35.2%,36.7%
2017 Brno $15K R32,L vs Vismane,0.96,0.88,64.0,2.4,0.0%,40.0%,0.0%,51.2%,51.4%,48.5%
2017 Prague $15K F,W vs Kolar,1.05,1.14,77.0,4.1,1.7%,55.0%,1.7%,56.9%,44.0%,52.3%
2017 Prague $15K SF,W vs Kovalets,0.98,1.15,70.9,8.9,0.0%,50.0%,0.0%,51.2%,53.1%,63.0%
2017 Prague $15K QF,W vs Detiuc,0.96,1.21,72.8,3.0,0.0%,61.7%,0.0%,70.5%,34.5%,51.9%
2017 Prague $15K R16,W vs Kladivova,1.09,1.29,58.9,2.1,0.0%,52.8%,0.0%,54.5%,48.6%,61.8%
2017 Prague $15K R32,W vs Krtenova,1.21,2.50,28.3,2.0,0.0%,66.7%,5.9%,70.6%,60.7%,69.2%
2017 Torun $25K F,L vs Skamlova,1.11,0.82,64.2,3.0,0.0%,55.3%,0.0%,36.1%,40.0%,40.0%
2017 Torun $25K QF,W vs Lapko,1.03,1.16,64.3,3.3,0.0%,42.9%,0.0%,67.7%,48.9%,53.3%
2017 Torun $25K R32,W vs Palkina,1.17,1.59,43.1,3.2,0.0%,60.6%,0.0%,67.7%,53.8%,43.5%
2019 (2 matches),,0.91,0.76,55.8,2.6,1.4%,47.9%,4.5%,51.5%,42.5%,41.8%
2017 (28 matches),,1.05,1.23,59.8,2.8,1.4%,56.6%,1.8%,59.2%,47.0%,51.7%
2016 (29 matches),,1.04,1.17,55.2,2.7,1.1%,54.7%,0.8%,55.7%,48.9%,52.2%
2015 (1 matches),,1.01,0.85,62.7,2.2,0.0%,50.0%,0.0%,48.9%,45.2%,39.0%
Career (60 matches),,1.04,1.17,57.5,2.7,1.2%,55.3%,1.4%,57.0%,47.7%,51.4%
