Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,8,3,72.7%,17-9,65.4%,143-117,55.0%,3-3,50.0%,11,74.0%,35.7%,9.0%,7.9%,64.0%,71.2%,40.4%,60.1%,43.1%,51.8%,1.08,W (Cuernavaca (Morelos) Challenger)
2025,20,9,11,45.0%,22-23,48.9%,221-215,50.7%,3-3,50.0%,20,72.5%,27.8%,7.1%,4.9%,62.4%,69.8%,46.3%,61.0%,40.1%,50.3%,1.03,QF (Lincoln)
2024,6,1,5,16.7%,4-9,30.8%,64-75,46.0%,1-4,20.0%,6,72.1%,20.6%,7.7%,4.6%,65.5%,69.5%,45.2%,61.1%,35.8%,48.3%,0.92,R16 (Canberra)
2023,20,13,7,65.0%,27-16,62.8%,227-196,53.7%,5-4,55.6%,20,79.4%,27.7%,9.1%,4.7%,66.3%,71.0%,47.4%,63.1%,39.6%,51.2%,1.07,F (Yokkaichi)
2022,57,38,19,66.7%,80-44,64.5%,666-506,56.8%,4-9,30.8%,55,83.5%,30.3%,7.8%,5.1%,66.8%,72.9%,49.0%,65.0%,41.3%,53.0%,1.18,W (2x)
2021,24,15,9,62.5%,34-21,61.8%,283-239,54.2%,4-2,66.7%,24,78.5%,28.4%,6.9%,5.3%,66.6%,70.5%,49.9%,63.6%,41.0%,52.1%,1.13,SF (3x)
2020,11,6,5,54.5%,15-9,62.5%,125-108,53.6%,4-2,66.7%,10,85.0%,21.9%,7.7%,2.7%,70.1%,73.7%,52.1%,67.3%,37.6%,51.9%,1.15,R16 (4x)
2019,32,19,13,59.4%,44-29,60.3%,373-335,52.7%,10-1,90.9%,32,75.1%,28.1%,7.2%,4.1%,68.5%,67.9%,47.9%,61.6%,40.0%,50.8%,1.04,W (Knoxville)
2018,44,30,14,68.2%,65-34,65.7%,518-417,55.4%,6-5,54.5%,43,78.4%,32.2%,4.3%,4.7%,67.8%,68.7%,49.9%,62.6%,41.2%,52.0%,1.10,W (2x)
2017,43,25,18,58.1%,51-44,53.7%,456-444,50.7%,9-5,64.3%,43,75.2%,24.9%,6.7%,6.4%,61.7%,70.3%,48.0%,61.8%,37.9%,49.8%,0.99,W (Lexington)
2016,25,17,8,68.0%,35-18,66.0%,271-225,54.6%,4-1,80.0%,24,75.2%,33.3%,5.0%,5.7%,61.5%,69.6%,50.1%,62.1%,41.3%,51.9%,1.09,W (Knoxville)
2015,5,2,3,40.0%,4-7,36.4%,46-54,46.0%,0-1,0.0%,5,66.7%,25.0%,4.3%,5.5%,62.7%,65.9%,41.8%,56.9%,38.5%,48.0%,0.89,QF (Las Vegas)
Career,298,183,115,61.4%,398-263,60.2%,3393-2931,53.7%,53-40,57.0%,293,77.7%,28.9%,6.8%,5.2%,65.6%,70.3%,48.2%,62.7%,40.2%,51.4%,1.08,
