Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Dallas R16,L vs Ruud,27.9%,34.9%,35.7%,31.9%,32.1%,35.7%,36.8%,38.2%,53.8%,33.3%,50.0%,25.0%,41.7%,33.3%,102
2023 US Open R64,W vs Isner,43.8%,52.5%,57.6%,49.8%,45.2%,55.7%,61.9%,53.6%,41.2%,28.1%,33.3%,45.0%,50.0%,45.5%,89
2023 Washington R32,W vs Hurkacz,30.1%,35.4%,56.8%,34.3%,36.8%,45.6%,58.1%,43.8%,55.6%,39.0%,33.3%,22.5%,22.5%,54.8%,89
2022 Fairfield CH F,W vs Diallo,16.7%,21.4%,67.6%,21.9%,16.0%,24.0%,76.2%,24.8%,61.5%,58.3%,100.0%,18.8%,18.8%,53.8%,10
2017 San Francisco CH SF,L vs Pospisil,22.5%,27.5%,35.7%,28.0%,25.0%,33.3%,38.9%,34.2%,20.0%,57.1%,50.0%,23.1%,23.1%,30.0%,88
2016 Miami R128,L vs Zverev,26.2%,32.1%,57.4%,32.0%,34.7%,44.9%,71.9%,44.7%,52.2%,57.7%,33.3%,18.5%,18.5%,36.4%,39
2016 Maui CH R16,L vs Edmund,15.6%,15.6%,20.0%,15.6%,29.2%,29.2%,11.8%,29.2%,50.0%,50.0%,50.0%,0.0%,0.0%,30.8%,-118
Career (7 matches),,30.6%,36.6%,51.4%,35.4%,36.0%,44.4%,55.9%,43.7%,47.7%,40.7%,47.8%,25.5%,28.0%,43.3%,116
