Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Dallas R16,L vs Ruud,11% (1/9),100% (1/1),1/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,1/1
2023 US Open R32,L vs Draper,22% (4/18),50% (2/4),0/5,28% (5/18),0% (0/5),1/2,1/1,3/3,0/0,1/1
2023 US Open R128,W vs Khachanov,54% (7/13),86% (6/7),0/1,15% (2/13),50% (1/2),5/6,3/3,0/0,1/1,0/0
2023 Washington R32,W vs Hurkacz,41% (7/17),43% (3/7),0/1,19% (3/16),67% (2/3),2/2,0/0,2/2,0/0,2/2
2023 Wimbledon R64,L vs Marterer,12% (2/17),0% (0/2),0/1,24% (4/17),50% (2/4),0/0,0/0,4/5,0/0,1/1
2023 Wimbledon R128,W vs Auger Aliassime,22% (5/23),60% (3/5),1/1,13% (3/23),33% (1/3),0/1,0/1,3/3,0/0,0/0
2022 Fairfield CH F,W vs Diallo,56% (5/9),100% (5/5),1/1,13% (1/8),0% (0/1),3/3,0/1,0/0,0/1,0/0
2021 Australian Open R64,L vs Nadal,0% (0/13),- (0/0),0/5,58% (7/12),29% (2/7),0/0,0/0,1/1,0/0,0/0
2021 Australian Open R128,W vs Troicki,28% (8/29),75% (6/8),2/6,29% (8/28),25% (2/8),6/6,1/1,5/5,1/1,2/2
2020 Roland Garros R128,L vs Herbert,38% (5/13),20% (1/5),0/5,46% (6/13),0% (0/6),1/1,0/0,2/3,0/0,0/1
2020 US Open R64,L vs Struff,7% (1/14),0% (0/1),0/5,43% (6/14),17% (1/6),0/0,0/0,1/1,0/0,0/0
2020 US Open R128,W vs Sousa,35% (6/17),100% (6/6),1/3,28% (5/18),40% (2/5),3/4,1/1,0/0,1/1,0/0
2020 Australian Open R64,L vs Bautista Agut,11% (2/18),50% (1/2),0/5,58% (11/19),45% (5/11),0/0,0/0,2/3,0/0,0/1
2020 Australian Open R128,W vs Andujar,62% (8/13),88% (7/8),2/3,29% (4/14),25% (1/4),6/7,3/4,0/0,1/1,0/0
2019 Gatineau CH R16,L vs Janvier,35% (6/17),67% (4/6),2/5,35% (6/17),17% (1/6),2/3,0/1,1/1,0/0,1/1
2019 Winnetka CH R32,L vs Smith,38% (5/13),60% (3/5),0/1,38% (5/13),20% (1/5),0/1,0/0,1/4,0/0,1/2
2019 Little Rock CH R32,L vs Shane,53% (8/15),50% (4/8),2/4,33% (5/15),0% (0/5),3/4,1/1,1/2,0/0,0/0
2019 Australian Open R128,L vs Albot,44% (8/18),63% (5/8),0/8,50% (9/18),11% (1/9),3/5,1/2,1/1,0/0,1/1
2019 Pune R16,L vs Darcis,53% (8/15),25% (2/8),1/2,53% (8/15),63% (5/8),1/1,0/0,0/1,0/0,0/1
2018 Knoxville CH R16,W vs Ymer,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 (1 matches),,11.1%,100.0%,25.0%,50.0%,0.0%,100.0%,-,100.0%,-,100.0%
2023 (5 matches),,28.4%,56.0%,11.1%,19.5%,35.3%,72.7%,80.0%,92.3%,100.0%,100.0%
2022 (1 matches),,55.6%,100.0%,100.0%,12.5%,0.0%,100.0%,0.0%,-,0.0%,-
2021 (2 matches),,19.0%,75.0%,18.2%,37.5%,26.7%,100.0%,100.0%,100.0%,100.0%,100.0%
2020 (5 matches),,29.3%,68.2%,14.3%,41.0%,28.1%,83.3%,80.0%,71.4%,100.0%,0.0%
Career (181 matches),,37.5%,71.2%,20.9%,34.6%,30.0%,78.7%,75.5%,70.9%,77.1%,73.0%
