Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Dallas R16,L vs Ruud,2.6%,0.0%,12.0%,45.5%,8.3%,18.8%,0.0%,6.9%,33.3%,0.0%,-,-139,-97
2023 US Open R64,W vs Isner,2.1%,100.0%,5.3%,76.5%,7.9%,8.0%,0.0%,12.2%,40.0%,1.1%,75.0%,-73,-23
2023 Washington R32,W vs Hurkacz,0.9%,100.0%,11.6%,75.0%,8.9%,12.3%,25.0%,4.8%,15.2%,0.7%,33.3%,-92,-58
2022 Fairfield CH F,W vs Diallo,0.0%,-,9.4%,100.0%,6.3%,4.2%,0.0%,2.0%,0.0%,0.8%,100.0%,-141,-130
2017 San Francisco CH SF,L vs Pospisil,2.6%,100.0%,5.9%,40.0%,8.3%,0.0%,0.0%,6.7%,0.0%,0.0%,-,-83,-58
2016 Miami R128,L vs Zverev,0.0%,-,6.1%,60.0%,5.8%,11.1%,0.0%,2.8%,8.3%,1.7%,40.0%,-95,-59
2016 Maui CH R16,L vs Edmund,2.3%,0.0%,5.2%,25.0%,1.7%,6.3%,0.0%,0.0%,0.0%,0.0%,-,-101,-39
Career (7 matches),,1.4%,71.4%,7.8%,67.9%,7.1%,8.7%,4.0%,5.5%,18.6%,0.8%,57.1%,-99,-60
