Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Dallas R16,L vs Ruud,16,11,1.5,17.4%,12.0%,11,8,1.4,14.7%,10.7%,9.3%,4.0%,2.1,31.5%,15.2%
2023 US Open R32,L vs Draper,28,37,0.8,12.4%,16.4%,18,30,0.6,9.4%,15.7%,5.8%,2.6%,1.1,23.0%,20.8%
2023 US Open R64,W vs Isner,48,29,1.7,14.9%,9.0%,29,24,1.2,11.8%,9.8%,6.5%,4.1%,1.5,29.2%,19.6%
2023 US Open R128,W vs Khachanov,33,21,1.6,19.8%,12.6%,25,17,1.5,17.6%,12.0%,8.5%,5.6%,0.6,15.6%,27.5%
2023 Washington R32,W vs Hurkacz,31,36,0.9,12.9%,14.9%,25,31,0.8,12.0%,14.9%,9.6%,2.4%,0.9,22.0%,23.7%
2023 Wimbledon R64,L vs Marterer,33,32,1.0,15.3%,14.9%,16,30,0.5,8.9%,16.7%,6.1%,1.7%,1.1,19.1%,18.1%
2023 Wimbledon R128,W vs Auger Aliassime,39,44,0.9,13.1%,14.8%,27,40,0.7,10.5%,15.6%,4.7%,3.1%,0.8,16.5%,21.5%
2022 Fairfield CH F,W vs Diallo,8,7,1.1,8.3%,7.3%,7,6,1.2,7.9%,6.7%,6.7%,1.1%,0.5,14.6%,32.3%
2021 Australian Open R64,L vs Nadal,8,21,0.4,5.7%,15.0%,8,21,0.4,6.8%,17.8%,,,1.6,23.6%,15.0%
2021 Australian Open R128,W vs Troicki,49,72,0.7,13.5%,19.9%,49,72,0.7,15.0%,22.1%,,,0.7,13.5%,19.3%
2020 Roland Garros R128,L vs Herbert,17,17,1.0,9.6%,9.6%,17,17,1.0,11.0%,11.0%,,,1.5,21.3%,14.0%
2020 US Open R64,L vs Struff,22,21,1.0,14.4%,13.7%,19,20,1.0,14.2%,14.9%,8.2%,2.2%,2.7,24.8%,9.2%
2020 US Open R128,W vs Sousa,37,33,1.1,17.6%,15.7%,29,29,1.0,15.3%,15.3%,10.1%,3.7%,1.4,14.3%,10.0%
2020 Australian Open R64,L vs Bautista Agut,30,56,0.5,12.8%,23.9%,30,56,0.5,14.3%,26.7%,,,0.9,12.4%,13.7%
2020 Australian Open R128,W vs Andujar,22,28,0.8,12.8%,16.3%,22,28,0.8,13.9%,17.7%,,,0.9,14.0%,16.3%
2018 US Open R128,L vs Fognini,24,47,0.5,9.5%,18.6%,16,43,0.4,7.1%,19.2%,4.0%,2.2%,1.2,21.7%,18.2%
2018 Wimbledon R128,L vs Muller,40,36,1.1,13.3%,12.0%,32,26,1.2,13.3%,10.8%,7.1%,5.0%,1.5,23.9%,15.6%
2017 San Francisco CH SF,L vs Pospisil,5,14,0.4,5.9%,16.5%,4,11,0.4,5.6%,15.3%,2.8%,1.4%,1.8,23.5%,12.9%
2017 Australian Open R128,L vs Simon,17,44,0.4,10.6%,27.5%,13,40,0.3,8.8%,27.2%,5.4%,2.7%,0.7,13.8%,18.8%
2016 Miami Masters R128,L vs Zverev,18,31,0.6,11.0%,18.9%,13,23,0.6,9.5%,16.8%,5.8%,1.5%,0.8,18.3%,24.4%
Career (21 matches),,528,660,0.8,12.7%,15.9%,412,588,0.7,11.6%,16.5%,4.7%,2.2%,1.1,19.7%,18.3%
