Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,6.3%,4.2%,68.8%,63.6%,20.0%,50.0%,20.0%,36.4%,0.40,R32 (Manama)
2025,6,3,3,50.0%,7-3,70.0%,52-45,53.6%,0-0,-,6,86.3%,19.6%,18.1%,4.8%,61.6%,79.4%,49.6%,67.9%,34.6%,51.7%,1.08,SF (Guangzhou Huangpu)
2024,6,5,1,83.3%,9-3,75.0%,69-51,57.5%,1-2,33.3%,6,90.2%,25.4%,14.8%,2.0%,59.7%,77.4%,58.2%,69.6%,37.8%,53.5%,1.24,W (Guangzhou)
2023,16,11,5,68.8%,23-10,69.7%,179-138,56.5%,3-2,60.0%,16,86.1%,27.7%,8.9%,1.9%,63.7%,73.0%,53.9%,66.1%,40.1%,52.6%,1.18,W (Shanghai)
2022,41,30,11,73.2%,62-28,68.9%,504-387,56.6%,11-7,61.1%,40,84.9%,26.7%,7.8%,3.2%,61.0%,73.8%,53.6%,65.9%,39.5%,52.7%,1.16,W (2x)
2021,8,5,3,62.5%,13-5,72.2%,105-87,54.7%,5-2,71.4%,8,78.7%,28.6%,6.6%,2.7%,66.1%,72.6%,47.9%,64.2%,39.7%,52.1%,1.11,F (St. Tropez)
2020,20,11,9,55.0%,25-18,58.1%,218-194,52.9%,3-4,42.9%,20,79.7%,26.8%,8.5%,2.4%,62.1%,72.6%,49.0%,63.7%,39.4%,51.7%,1.08,SF (2x)
2019,45,32,13,71.1%,64-35,64.6%,526-445,54.2%,11-6,64.7%,44,80.8%,27.7%,8.7%,3.5%,62.4%,73.0%,50.4%,64.5%,40.1%,52.3%,1.13,W (2x)
2017,29,10,19,34.5%,26-42,38.2%,307-353,46.5%,3-5,37.5%,29,71.2%,21.6%,5.9%,3.4%,59.5%,68.4%,45.7%,59.2%,36.9%,48.3%,0.90,SF (Fairfield)
2016,8,3,5,37.5%,8-11,42.1%,90-91,49.7%,1-1,50.0%,8,70.8%,28.9%,4.2%,4.7%,62.9%,64.6%,46.4%,57.8%,41.9%,49.6%,0.99,SF (Sibiu)
2015,8,3,5,37.5%,7-11,38.9%,77-86,47.2%,1-0,100.0%,8,73.2%,20.0%,6.1%,4.0%,61.2%,65.5%,50.7%,59.7%,38.2%,49.2%,0.95,QF (Gimcheon)
2014,6,2,4,33.3%,6-9,40.0%,66-76,46.5%,0-2,0.0%,6,72.5%,22.5%,7.3%,4.8%,56.9%,68.8%,45.6%,58.8%,36.6%,48.2%,0.89,QF (Burnie)
Career,194,115,79,59.3%,250-177,58.5%,2197-1965,52.8%,39-31,55.7%,192,79.6%,25.7%,8.0%,3.3%,61.6%,71.8%,50.1%,63.5%,39.0%,51.3%,1.07,
