Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,112,46,66,41.1%,132-160,45.2%,1431-1526,48.4%,39-30,56.5%,111,80.7%,15.7%,9.8%,2.1%,60.9%,72.8%,49.7%,63.7%,33.6%,48.9%,0.93
Clay,34,12,22,35.3%,30-49,38.0%,380-434,46.7%,9-11,45.0%,33,76.6%,17.3%,6.0%,3.0%,61.4%,69.1%,49.7%,61.6%,35.0%,48.2%,0.91
Grass,13,4,9,30.8%,12-23,34.3%,160-189,45.8%,1-4,20.0%,13,79.8%,12.0%,5.4%,2.1%,64.5%,71.1%,47.9%,62.9%,30.1%,47.5%,0.81
Grand Slams,31,10,21,32.3%,45-71,38.8%,527-624,45.8%,11-11,50.0%,31,77.7%,13.8%,7.4%,2.3%,61.8%,70.9%,47.3%,61.9%,32.0%,47.5%,0.84
Masters,30,10,20,33.3%,26-40,39.4%,312-345,47.5%,6-10,37.5%,29,77.8%,17.5%,9.4%,2.6%,59.9%,72.0%,48.4%,62.5%,33.6%,48.3%,0.90
Other Tours,98,42,56,42.9%,103-121,46.0%,1132-1180,49.0%,32-24,57.1%,97,81.4%,16.1%,9.1%,2.2%,61.4%,72.4%,51.0%,64.2%,34.4%,49.4%,0.96
Best of 5,31,10,21,32.3%,45-71,38.8%,527-624,45.8%,11-11,50.0%,31,77.7%,13.8%,7.4%,2.3%,61.8%,70.9%,47.3%,61.9%,32.0%,47.5%,0.84
Best of 3,128,52,76,40.6%,129-161,44.5%,1444-1525,48.6%,38-34,52.8%,126,80.6%,16.4%,9.2%,2.3%,61.1%,72.3%,50.4%,63.8%,34.2%,49.1%,0.94
Semi-finals,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-1,0.0%,2,78.9%,0.0%,8.0%,3.6%,54.5%,72.1%,51.0%,62.5%,31.9%,45.3%,0.85
Quarter-finals,13,2,11,15.4%,9-24,27.3%,143-193,42.6%,4-2,66.7%,13,74.4%,10.2%,7.8%,1.7%,64.2%,71.0%,44.1%,61.4%,31.2%,46.6%,0.81
vs Righties,134,51,83,38.1%,145-196,42.5%,1668-1819,47.8%,42-40,51.2%,132,80.3%,15.3%,8.6%,2.3%,61.5%,72.2%,49.6%,63.5%,33.3%,48.7%,0.91
vs Lefties,25,11,14,44.0%,29-36,44.6%,303-330,47.9%,7-5,58.3%,25,77.2%,18.1%,9.3%,2.1%,60.1%,70.1%,49.4%,61.9%,35.1%,48.6%,0.92
vs Top 10,13,0,13,0.0%,2-28,6.7%,105-181,36.7%,1-2,33.3%,12,70.3%,4.8%,6.7%,2.0%,60.6%,68.0%,46.3%,59.4%,26.8%,43.8%,0.66
