Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Alex Bolt [AUS],2,5,28.6%,4,2,2,50.0%,2014,2025,3,1.07,13.1%,3.2%,60.6%,77.6%,52.9%,67.9%,34.3%,64.3%,42.1%
7,Arthur Rinderknech [FRA],3,4,42.9%,2,2,0,100.0%,2020,2025,7,0.94,9.3%,3.3%,64.3%,73.9%,52.9%,66.4%,31.7%,54.8%,37.9%
6,Yosuke Watanuki [JPN],4,2,66.7%,4,1,3,25.0%,2021,2025,6,1.05,7.2%,2.3%,63.2%,71.8%,55.3%,65.8%,35.8%,73.5%,35.0%
5,Botic Van De Zandschulp [NED],3,2,60.0%,4,3,1,75.0%,2019,2025,4,0.89,3.2%,2.9%,61.1%,66.0%,42.9%,57.0%,38.4%,57.9%,58.3%
5,Nerman Fatic [BIH],5,0,100.0%,3,2,1,66.7%,2016,2023,1,1.96,4.5%,2.3%,59.1%,80.8%,66.7%,75.0%,49.1%,100.0%,36.4%
5,Andrew Whittington [AUS],1,4,20.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
4,Alejandro Tabilo [CHI],0,4,0.0%,0,0,0,-,2023,2025,4,0.85,11.5%,3.1%,61.9%,66.5%,41.4%,56.9%,36.7%,60.0%,29.2%
4,Chun Hsin Tseng [TPE],2,2,50.0%,0,0,0,-,2019,2025,4,0.97,4.8%,5.2%,61.4%,68.6%,40.6%,57.8%,41.0%,64.5%,27.8%
4,Grigor Dimitrov [BUL],1,3,25.0%,2,1,1,50.0%,2017,2025,4,0.72,6.3%,2.0%,60.3%,69.8%,45.8%,60.3%,28.7%,67.7%,29.4%
4,Pavel Kotov [RUS],3,1,75.0%,2,1,1,50.0%,2022,2025,4,1.39,6.9%,2.3%,62.2%,77.3%,59.6%,70.6%,40.8%,64.3%,52.0%
4,Tommy Paul [USA],1,3,25.0%,2,2,0,100.0%,2019,2025,4,0.87,6.7%,0.4%,64.0%,71.4%,51.5%,64.2%,31.2%,64.1%,26.7%
4,Taro Daniel [JPN],2,2,50.0%,1,1,0,100.0%,2023,2024,4,0.85,8.4%,2.7%,63.0%,66.3%,50.0%,60.3%,33.9%,60.7%,28.6%
4,Radu Albot [MDA],2,2,50.0%,2,0,2,0.0%,2021,2024,4,0.99,11.3%,2.8%,59.6%,67.7%,55.3%,62.7%,36.9%,50.0%,39.3%
4,Zsombor Piros [HUN],2,2,50.0%,1,1,0,100.0%,2019,2023,4,0.98,9.8%,4.2%,65.1%,70.0%,52.0%,63.7%,35.6%,69.6%,31.6%
4,Marc Polmans [AUS],4,0,100.0%,1,1,0,100.0%,2014,2022,1,1.18,11.4%,2.5%,57.0%,82.2%,47.1%,67.1%,38.8%,80.0%,33.3%
