Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Madrid R64,L vs Fritz,33% (3/9),33% (1/3),0/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2025 Dubai R16,L vs Berrettini,0% (0/10),- (0/0),0/1,40% (4/10),50% (2/4),0/0,0/0,0/1,0/0,0/1
2025 Australian Open R128,L vs Paul,21% (5/24),40% (2/5),0/5,46% (11/24),45% (5/11),2/2,1/1,2/3,0/0,2/3
2024 Chengdu R16,L vs Musetti,18% (3/17),100% (3/3),2/4,29% (5/17),20% (1/5),2/3,0/1,3/3,0/1,0/0
2024 US Open R32,L vs Sinner,0% (0/13),- (0/0),0/5,50% (6/12),17% (1/6),0/0,0/0,2/2,0/0,0/0
2024 US Open R64,W vs Bellucci,44% (8/18),50% (4/8),0/2,16% (3/19),33% (1/3),3/4,3/3,0/0,1/1,0/0
2024 US Open R128,W vs Jarry,32% (6/19),67% (4/6),0/1,21% (4/19),75% (3/4),3/3,2/2,1/1,1/1,0/0
2024 Wimbledon R128,L vs Fritz,8% (1/13),0% (0/1),0/5,50% (6/12),17% (1/6),0/0,0/0,2/2,0/0,1/1
2024 Miami R16,L vs Sinner,10% (1/10),100% (1/1),0/2,67% (6/9),50% (3/6),1/1,0/0,1/2,0/0,1/1
2024 Dubai R16,L vs Hurkacz,0% (0/11),- (0/0),0/1,9% (1/11),0% (0/1),0/0,0/0,3/3,0/0,1/1
2024 Australian Open R128,W vs Garin,32% (8/25),88% (7/8),3/5,44% (11/25),55% (6/11),6/6,2/3,2/2,1/2,0/0
2023 US Open R64,L vs Medvedev,17% (3/18),67% (2/3),1/7,67% (12/18),33% (4/12),1/2,0/0,1/2,0/0,0/1
2023 US Open R128,W vs Purcell,29% (6/21),83% (5/6),0/4,25% (5/20),20% (1/5),2/4,1/2,1/1,0/1,0/0
2023 Wimbledon R32,L vs Eubanks,17% (3/18),33% (1/3),1/1,17% (3/18),67% (2/3),1/1,0/0,4/4,0/0,2/2
2023 Wimbledon R64,W vs Vesely,33% (5/15),80% (4/5),1/1,19% (3/16),67% (2/3),4/4,3/3,1/1,1/1,0/0
2023 Wimbledon R128,W vs Medjedovic,33% (7/21),71% (5/7),0/2,24% (5/21),40% (2/5),3/5,3/4,1/2,1/1,0/0
2023 Stuttgart QF,L vs Hurkacz,0% (0/10),- (0/0),0/0,40% (4/10),50% (2/4),0/0,0/0,0/2,0/0,0/1
2023 Stuttgart R32,W vs Altmaier,50% (4/8),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,1/1,0/0
2023 Munich SF,L vs Rune,33% (3/9),0% (0/3),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2023 Munich QF,W vs Cobolli,47% (7/15),57% (4/7),3/4,38% (6/16),33% (2/6),4/4,1/1,3/3,1/1,0/0
2025 (3 matches),,18.6%,37.5%,0.0%,47.6%,40.0%,66.7%,100.0%,60.0%,-,60.0%
2024 (8 matches),,21.4%,70.4%,20.0%,33.9%,38.1%,88.2%,77.8%,93.3%,60.0%,100.0%
2023 (11 matches),,28.7%,72.3%,27.6%,31.7%,36.5%,83.3%,68.8%,76.5%,83.3%,50.0%
2022 (2 matches),,22.9%,62.5%,20.0%,30.6%,45.5%,100.0%,100.0%,80.0%,100.0%,0.0%
2021 (4 matches),,25.0%,47.6%,15.4%,30.6%,46.2%,71.4%,100.0%,88.9%,100.0%,100.0%
Career (98 matches),,32.9%,69.6%,21.6%,32.2%,35.6%,82.0%,79.2%,76.6%,87.8%,63.6%
