Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Madrid Masters R64,L vs Fritz,18,21,0.9,17.3%,20.2%,16,19,0.8,16.8%,20.0%,6.3%,6.3%,1.5,27.9%,19.2%
2025 Dubai R16,L vs Berrettini,21,26,0.8,16.7%,20.6%,17,26,0.7,15.9%,24.3%,1.9%,1.9%,2.0,31.7%,15.9%
2025 Australian Open R128,L vs Paul,46,52,0.9,14.1%,15.9%,35,51,0.7,11.8%,17.2%,7.4%,2.7%,1.1,20.8%,18.3%
2024 Chengdu R16,L vs Musetti,33,38,0.9,15.7%,18.1%,26,37,0.7,13.5%,19.2%,9.3%,2.1%,1.0,16.7%,16.7%
2024 US Open R32,L vs Sinner,18,24,0.8,12.1%,16.1%,13,20,0.7,10.6%,16.3%,8.9%,0.8%,2.1,30.9%,14.8%
2024 US Open R64,W vs Bellucci,41,28,1.5,16.9%,11.5%,24,26,0.9,12.5%,13.5%,7.3%,4.2%,1.0,19.8%,18.9%
2024 US Open R128,W vs Jarry,29,26,1.1,12.5%,11.2%,18,22,0.8,9.1%,11.2%,7.1%,1.5%,0.9,22.0%,23.3%
2024 Wimbledon R128,L vs Fritz,17,23,0.7,11.3%,15.2%,14,21,0.7,11.1%,16.7%,6.3%,4.0%,3.5,29.8%,8.6%
2024 Miami Masters R16,L vs Sinner,17,39,0.4,13.6%,31.2%,12,38,0.3,10.3%,32.8%,7.8%,0.9%,1.1,19.2%,16.8%
2024 Dubai R16,L vs Hurkacz,28,22,1.3,21.2%,16.7%,18,20,0.9,16.5%,18.3%,11.0%,5.5%,1.7,15.2%,9.1%
2024 Australian Open R128,W vs Garin,60,58,1.0,18.7%,18.1%,42,53,0.8,15.3%,19.3%,9.1%,4.4%,0.7,16.5%,22.1%
2023 US Open R64,L vs Medvedev,36,44,0.8,14.9%,18.3%,33,43,0.8,15.3%,20.0%,9.3%,4.2%,1.0,17.0%,17.0%
2023 US Open R128,W vs Purcell,60,34,1.8,23.0%,13.0%,42,31,1.4,19.6%,14.5%,13.1%,4.7%,1.1,19.9%,18.0%
2023 Wimbledon R32,L vs Eubanks,35,12,2.9,15.1%,5.2%,30,11,2.7,15.1%,5.5%,9.0%,6.0%,2.6,28.0%,10.8%
2023 Wimbledon R64,W vs Vesely,37,15,2.5,20.6%,8.3%,26,13,2.0,17.4%,8.7%,14.1%,2.0%,1.0,20.0%,20.0%
2023 Wimbledon R128,W vs Medjedovic,38,25,1.5,15.0%,9.9%,28,21,1.3,12.7%,9.5%,8.6%,3.2%,0.9,17.4%,19.8%
2023 Stuttgart QF,L vs Hurkacz,16,25,0.6,12.7%,19.8%,11,24,0.5,10.6%,23.1%,6.7%,3.8%,1.7,19.0%,11.1%
2023 Stuttgart R32,W vs Altmaier,18,10,1.8,22.0%,12.2%,14,10,1.4,20.0%,14.3%,14.3%,5.7%,0.6,13.4%,23.2%
2023 Munich SF,L vs Rune,9,15,0.6,8.3%,13.9%,8,13,0.6,8.1%,13.1%,4.0%,3.0%,1.7,25.0%,14.8%
2023 Munich QF,W vs Cobolli,24,26,0.9,11.7%,12.7%,19,24,0.8,10.4%,13.1%,8.7%,1.6%,1.2,20.5%,17.6%
Career (33 matches),,985,1071,0.9,14.8%,16.0%,784,1003,0.8,13.4%,17.1%,7.4%,2.8%,1.1,17.9%,16.2%
