Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2006 Queen's Club SF,L vs Hewitt,69% (9/13),40% (2/5),1/1,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2005 Miami QF,L vs Federer,60% (6/10),0% (0/1),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2004 Masters Cup RR,L vs Roddick,92% (11/12),0% (0/2),0/0,0/0,0% (0/1),1/3,1/2,57% (4/7),29% (2/7)
2004 US Open SF,L vs Federer,64% (9/14),50% (2/4),0/0,0/0,29% (2/7),2/5,1/2,- (0/0),- (0/0)
2004 Roland Garros SF,L vs Coria,59% (10/17),45% (5/11),1/1,0/0,31% (4/13),1/4,1/2,- (0/0),- (0/0)
2004 Indian Wells F,L vs Federer,67% (6/9),- (0/0),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2004 Indian Wells SF,W vs Labadze,89% (8/9),57% (4/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2004 Rotterdam SF,L vs Hewitt,63% (5/8),100% (1/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2003 Paris F,W vs Pavel,75% (15/20),75% (3/4),3/5,1/1,67% (2/3),0/0,0/0,92% (11/12),36% (4/11)
2003 Paris SF,W vs Roddick,61% (11/18),33% (1/3),2/7,1/6,80% (4/5),0/0,0/0,71% (10/14),46% (6/13)
2003 Paris QF,W vs Federer,67% (10/15),100% (2/2),2/5,1/2,100% (2/2),2/2,0/0,50% (3/6),67% (4/6)
2002 Queen's Club F,L vs Hewitt,50% (9/18),33% (2/6),1/2,0/0,64% (7/11),1/3,0/1,- (0/0),- (0/0)
2002 Monte Carlo SF,L vs Moya,44% (8/18),50% (6/12),1/2,0/0,53% (8/15),1/3,1/2,- (0/0),- (0/0)
2002 Indian Wells F,L vs Hewitt,100% (1/1),50% (2/4),0/0,0/0,50% (7/14),2/4,1/2,- (0/0),- (0/0)
2002 Indian Wells SF,W vs Martin,73% (8/11),100% (4/4),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2001 Basel F,W vs Federer,67% (14/21),57% (4/7),3/4,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2001 Cincinnati SF,L vs Kuerten,73% (11/15),60% (3/5),1/1,0/0,57% (4/7),2/4,1/2,50% (3/6),20% (1/5)
2001 Wimbledon SF,L vs Ivanisevic,77% (23/30),33% (3/9),2/4,0/0,67% (4/6),1/4,1/2,62% (8/13),38% (5/13)
2001 Wimbledon QF,W vs Federer,86% (18/21),33% (3/9),3/4,1/2,67% (8/12),3/4,0/0,71% (10/14),43% (6/14)
2000 Cincinnati F,L vs Enqvist,71% (10/14),0% (0/7),0/0,0/0,80% (4/5),4/6,4/5,67% (4/6),17% (1/6)
2006 (1 matches),,69.2%,40.0%,100.0%,-,55.6%,0.0%,0.0%,-,-
2005 (1 matches),,60.0%,0.0%,-,-,50.0%,33.3%,0.0%,-,-
2004 (6 matches),,71.0%,48.0%,100.0%,100.0%,32.4%,25.0%,37.5%,57.1%,28.6%
2003 (3 matches),,67.9%,66.7%,41.2%,33.3%,80.0%,100.0%,-,75.0%,46.7%
2002 (4 matches),,54.2%,53.8%,66.7%,100.0%,60.4%,40.0%,40.0%,-,-
Career (31 matches),,64.6%,36.0%,50.0%,55.0%,59.6%,46.9%,42.9%,68.2%,33.8%
