Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Yevgeny Kafelnikov [RUS],6,8,42.9%,8,4,4,50.0%,1996,2002,14,0.95,12.3%,3.9%,57.6%,72.5%,46.8%,61.6%,36.3%,58.9%,33.0%
13,Roger Federer [SUI],6,7,46.2%,5,5,0,100.0%,1999,2006,13,0.84,5.1%,4.4%,61.4%,70.3%,48.7%,61.9%,32.1%,59.3%,43.8%
13,Hicham Arazi [MAR],10,3,76.9%,6,3,3,50.0%,1996,2004,12,1.28,7.6%,2.3%,58.3%,76.6%,55.6%,67.9%,41.1%,73.6%,50.6%
11,Nicolas Escude [FRA],4,7,36.4%,2,1,1,50.0%,1995,2003,10,0.93,5.6%,5.4%,59.5%,69.1%,47.1%,60.2%,36.8%,54.5%,39.3%
11,Karol Kucera [SVK],5,6,45.5%,7,3,4,42.9%,1995,2000,9,1.15,7.9%,5.4%,52.7%,77.1%,51.0%,64.8%,40.5%,57.9%,41.7%
10,Carlos Moya [ESP],5,5,50.0%,3,1,2,33.3%,1996,2007,10,1.05,6.1%,4.9%,57.7%,71.8%,49.9%,62.5%,39.3%,67.1%,35.4%
10,Greg Rusedski [GBR],8,2,80.0%,5,5,0,100.0%,1996,2006,10,1.07,4.7%,3.0%,64.2%,73.2%,56.2%,67.1%,35.3%,57.1%,29.5%
10,Jonas Bjorkman [SWE],5,5,50.0%,3,2,1,66.7%,1995,2006,8,0.98,5.8%,4.9%,54.2%,70.5%,47.9%,60.1%,38.9%,65.7%,40.8%
10,Lleyton Hewitt [AUS],1,9,10.0%,4,1,3,25.0%,2000,2006,10,0.76,4.7%,3.1%,54.7%,66.4%,43.6%,56.1%,33.4%,61.8%,36.5%
10,Nicolas Kiefer [GER],7,3,70.0%,6,2,4,33.3%,1995,2005,9,1.19,9.2%,5.8%,55.5%,77.0%,52.4%,66.1%,40.4%,66.7%,40.3%
10,Albert Costa [ESP],7,3,70.0%,3,2,1,66.7%,1998,2004,10,1.19,6.5%,3.7%,52.1%,75.9%,52.2%,64.5%,42.1%,66.1%,40.0%
9,Juan Ignacio Chela [ARG],4,5,44.4%,1,0,1,0.0%,2000,2007,9,1.00,3.2%,4.6%,59.6%,70.7%,49.8%,62.3%,37.7%,64.2%,35.7%
9,Mariano Zabaleta [ARG],4,5,44.4%,1,0,1,0.0%,1999,2005,9,1.08,6.5%,4.2%,55.6%,70.3%,51.5%,61.9%,41.1%,62.3%,34.2%
8,Paradorn Srichaphan [THA],6,2,75.0%,4,3,1,75.0%,2000,2006,7,1.20,6.4%,3.3%,58.2%,75.6%,58.1%,68.3%,38.2%,64.7%,37.7%
8,Thomas Johansson [SWE],6,2,75.0%,5,4,1,80.0%,1996,2006,8,1.03,5.4%,2.5%,60.7%,70.3%,49.8%,62.3%,38.9%,57.1%,50.0%
