Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2006 Tokyo F,L vs Federer,2.8,2.7,2.9,42.9%,42.1%,28.6%,25.0%,47.4%,68.0%,-2.5,-6.4,-0.5,-3.1
2006 Queens Club SF,L vs Hewitt,3.5,3.3,3.7,49.5%,50.0%,58.3%,12.5%,51.3%,59.8%,2.0,2.0,2.5,6.8
2005 Miami QF,L vs Federer,3.9,3.7,4.0,45.0%,34.8%,25.0%,57.1%,51.1%,60.6%,-2.5,-3.8,-1.5,-6.0
2004 Masters Cup RR,L vs Roddick,3.6,3.9,3.3,44.6%,51.4%,58.3%,37.5%,54.2%,67.9%,9.5,11.9,4.0,16.7
2004 US Open SF,L vs Federer,3.4,3.4,3.4,44.0%,44.4%,42.9%,50.0%,50.0%,75.3%,3.5,4.4,-2.5,-13.9
2004 Wimbledon R16,W vs Philippoussis,2.2,2.2,2.2,51.1%,64.7%,100.0%,-,50.8%,42.4%,23.0,40.4,12.0,38.7
2004 Roland Garros SF,L vs Coria,4.3,4.1,4.6,45.5%,47.0%,50.0%,44.4%,60.7%,67.9%,5.5,2.6,3.5,7.8
2004 Indian Wells F,L vs Federer,3.0,2.9,3.2,47.8%,11.8%,41.7%,0.0%,51.9%,70.0%,-5.5,-10.6,-2.0,-13.3
2004 Indian Wells SF,W vs Labadze,2.8,2.7,3.0,61.7%,60.0%,83.3%,100.0%,37.5%,47.3%,10.0,32.3,2.0,6.9
2004 Rotterdam SF,L vs Hewitt,3.5,3.6,3.3,38.3%,37.5%,37.5%,100.0%,62.9%,62.8%,2.0,3.0,-5.0,-41.7
2003 Paris F,W vs Pavel,3.2,3.0,3.4,53.9%,66.7%,40.0%,37.5%,60.5%,56.8%,28.0,21.9,0.0,0.0
2003 Paris SF,W vs Roddick,3.6,3.8,3.4,50.0%,57.5%,63.6%,46.2%,60.0%,81.9%,15.5,12.1,2.0,13.3
2003 Paris QF,W vs Federer,3.1,3.3,2.9,57.3%,44.8%,85.7%,50.0%,53.0%,60.0%,1.5,2.5,3.5,19.4
2002 Wimbledon SF,L vs Hewitt,3.9,3.7,4.1,46.8%,40.5%,40.9%,20.0%,40.8%,74.6%,-1.5,-1.7,-2.0,-6.5
2002 Queens Club F,L vs Hewitt,4.3,4.3,4.4,45.8%,56.3%,36.4%,29.4%,44.6%,79.2%,-5.0,-4.3,0.0,0.0
2002 Monte Carlo SF,L vs Moya,5.1,4.9,5.4,53.4%,37.5%,37.9%,62.5%,53.5%,79.7%,-16.0,-7.6,0.5,1.4
2002 Indian Wells F,L vs Hewitt,5.5,5.7,5.2,43.2%,29.6%,40.0%,42.1%,46.7%,76.0%,-15.0,-15.2,-4.0,-15.4
2002 Indian Wells SF,W vs Martin,3.9,4.2,3.7,51.6%,71.4%,41.7%,57.1%,60.8%,68.1%,7.5,7.8,6.5,38.2
2001 Basel F,W vs Federer,3.2,2.5,3.9,56.4%,55.0%,38.9%,80.0%,43.6%,73.5%,5.0,6.5,-3.5,-14.0
2001 Cincinnati SF,L vs Kuerten,3.1,2.7,3.5,49.2%,51.9%,57.1%,0.0%,39.3%,74.7%,-3.0,-5.4,-2.5,-10.9
Career (42 matches),,3.0,2.9,3.1,49.5%,48.7%,45.3%,45.1%,47.5%,59.3%,3.7,4.6,0.7,2.0
