Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2006 Queen's Club SF,L vs Hewitt,31% (4/13),50% (2/4),0/3,46% (6/13),33% (2/6),2/2,1/1,1/2,0/0,0/1
2005 Miami QF,L vs Federer,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,0/0
2004 Masters Cup RR,L vs Roddick,8% (1/12),0% (0/1),0/0,8% (1/12),0% (0/1),0/0,0/0,3/4,0/0,2/2
2004 US Open SF,L vs Federer,13% (2/15),100% (2/2),1/5,36% (5/14),0% (0/5),1/2,0/0,3/3,0/0,2/2
2004 Roland Garros SF,L vs Coria,39% (7/18),71% (5/7),1/6,47% (9/19),0% (0/9),5/5,1/2,0/3,0/0,0/1
2004 Indian Wells F,L vs Federer,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2004 Indian Wells SF,W vs Labadze,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2004 Rotterdam SF,L vs Hewitt,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/0
2003 Paris F,W vs Pavel,19% (3/16),100% (3/3),0/1,19% (3/16),67% (2/3),3/3,1/2,1/1,0/0,0/0
2003 Paris SF,W vs Roddick,17% (2/12),50% (1/2),0/1,25% (3/12),67% (2/3),1/1,0/1,1/1,0/0,0/0
2003 Paris QF,W vs Federer,22% (2/9),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,1/1,2/2,1/1,0/0
2002 Queen's Club F,L vs Hewitt,29% (4/14),50% (2/4),0/4,46% (6/13),33% (2/6),1/2,1/1,2/2,0/0,1/1
2002 Monte Carlo SF,L vs Moya,38% (6/16),100% (6/6),3/6,53% (8/15),13% (1/8),4/6,1/2,1/2,0/0,1/1
2002 Indian Wells F,L vs Hewitt,57% (4/7),50% (2/4),2/5,100% (8/8),13% (1/8),0/2,0/0,0/2,0/0,0/1
2002 Indian Wells SF,W vs Martin,44% (4/9),100% (4/4),1/1,56% (5/9),80% (4/5),3/3,1/2,0/0,0/1,0/0
2001 Basel F,W vs Federer,38% (5/13),80% (4/5),0/0,14% (2/14),100% (2/2),4/4,3/3,0/0,1/1,0/0
2001 Cincinnati SF,L vs Kuerten,31% (4/13),75% (3/4),1/3,29% (4/14),25% (1/4),3/3,1/1,2/2,0/0,2/2
2001 Wimbledon SF,L vs Ivanisevic,23% (6/26),50% (3/6),0/1,12% (3/25),33% (1/3),2/2,0/0,3/4,0/0,0/0
2001 Wimbledon QF,W vs Federer,23% (5/22),60% (3/5),0/4,27% (6/22),33% (2/6),3/3,1/2,4/4,0/1,0/0
2000 Cincinnati F,L vs Enqvist,45% (5/11),0% (0/5),0/1,27% (3/11),67% (2/3),0/0,0/0,3/3,0/0,1/1
2006 (1 matches),,30.8%,50.0%,0.0%,46.2%,33.3%,100.0%,100.0%,50.0%,-,0.0%
2005 (1 matches),,11.1%,0.0%,0.0%,33.3%,0.0%,-,-,100.0%,-,-
2004 (6 matches),,22.5%,75.0%,17.6%,34.7%,8.0%,83.3%,75.0%,53.8%,100.0%,66.7%
2003 (3 matches),,18.9%,85.7%,0.0%,18.4%,71.4%,100.0%,50.0%,100.0%,100.0%,-
2002 (4 matches),,39.1%,77.8%,37.5%,60.0%,29.6%,61.5%,60.0%,50.0%,0.0%,66.7%
Career (31 matches),,28.1%,56.6%,14.8%,32.0%,34.5%,80.3%,65.5%,76.9%,66.7%,78.3%
