Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1038,17,,,,,,,,,1096,31,,
2025,802,41,,,,,,,,,992,40
2024,367,169,256,1472,236,1451,249,1411,,,522,119
2023,388,159,,,,,,,,,,
2022,487,85,,,,,,,,,,
2021,788,37,,,,,,,,,,
2020,1160,8,,,,,,,,,,
2016,126,476,129,1627,140,1569,132,1542,72,1615,463,96
2015,172,312,133,1609,142,1547,131,1545,80,1601,393,121
2014,132,420,151,1593,162,1524,130,1563,80,1589,416,100
2013,179,355,127,1642,131,1586,128,1570,58,1642,111,684
2012,30,1523,58,1796,83,1686,70,1682,20,1759,94,856
2011,42,1233,40,1853,49,1760,51,1734,25,1762,871,22
2010,89,733,78,1752,64,1724,96,1629,66,1625,492,80
2009,187,301,71,1775,61,1732,76,1657,,,,
2008,70,472,41,1847,36,1795,63,1693,33,1696,,
2007,41,718,32,1908,34,1835,42,1767,19,1782,,
2006,190,143,67,1758,56,1722,70,1656,,,,
2005,343,73,,,,,,,,,,
