Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,
2023,2,1,1,50.0%,2-3,40.0%,25-28,47.2%,0-0,-,2,51.9%,42.3%,1.6%,4.7%,77.0%,55.8%,38.6%,51.8%,49.2%,50.5%,1.02,
2022,2,1,1,50.0%,3-2,60.0%,26-21,55.3%,0-1,0.0%,0,,,,,,,,,,,,
2017,2,1,1,50.0%,2-2,50.0%,18-17,51.4%,0-0,-,2,61.1%,47.1%,1.6%,5.5%,73.2%,57.0%,41.2%,52.8%,47.6%,50.2%,1.01,
2016,20,9,11,45.0%,19-23,45.2%,184-203,47.5%,1-1,50.0%,19,55.6%,40.4%,2.7%,4.9%,63.9%,58.0%,42.5%,52.4%,46.1%,49.3%,0.97,SF (Auckland)
2015,5,1,4,20.0%,3-8,27.3%,44-58,43.1%,1-1,50.0%,2,60.0%,20.0%,0.7%,8.9%,59.6%,58.6%,50.8%,55.5%,30.1%,42.9%,0.68,R16 (Quebec City)
2014,6,1,5,16.7%,5-10,33.3%,59-78,43.1%,2-0,100.0%,5,-,-,2.3%,5.8%,62.0%,60.0%,48.0%,55.4%,39.3%,47.6%,0.88,
2013,19,2,17,10.5%,6-34,15.0%,130-230,36.1%,1-3,25.0%,16,-,-,1.6%,6.9%,62.5%,55.8%,38.8%,49.5%,39.2%,44.3%,0.78,R16 (Stanford)
2012,42,18,24,42.9%,37-53,41.1%,396-448,46.9%,5-8,38.5%,39,-,-,2.8%,5.1%,61.9%,59.3%,44.2%,53.5%,43.2%,48.6%,0.93,W (Eastbourne)
2011,39,18,21,46.2%,41-49,45.6%,417-443,48.5%,5-5,50.0%,38,-,-,2.8%,5.2%,59.4%,60.0%,46.1%,54.3%,43.5%,49.1%,0.95,SF (2x)
2010,18,9,9,50.0%,22-20,52.4%,205-196,51.1%,2-4,33.3%,16,-,-,2.0%,6.7%,60.3%,63.9%,46.8%,57.2%,45.7%,51.4%,1.07,W (Quebec City)
2009,14,5,9,35.7%,14-19,42.4%,138-161,46.2%,0-2,0.0%,13,-,-,1.9%,8.4%,61.5%,59.4%,42.7%,52.9%,45.0%,48.8%,0.96,QF (Ponte Vedra Beach)
2008,36,16,20,44.4%,39-46,45.9%,364-402,47.5%,4-0,100.0%,34,-,-,0.7%,6.6%,64.5%,58.2%,41.8%,52.4%,45.8%,49.1%,0.96,F (Bali)
2007,32,17,15,53.1%,38-35,52.1%,324-337,49.0%,4-2,66.7%,28,-,-,1.0%,5.0%,68.2%,58.8%,42.1%,53.5%,44.1%,48.7%,0.95,R16 (6x)
2006,9,6,3,66.7%,13-9,59.1%,111-95,53.9%,1-0,100.0%,1,-,-,0.0%,2.7%,96.0%,47.2%,0.0%,45.3%,46.2%,45.8%,0.84,W (Portoroz)
2005,6,3,3,50.0%,6-7,46.2%,59-65,47.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (Linz)
Career,253,108,145,42.7%,250-322,43.7%,2508-2795,47.3%,27-28,49.1%,215,55.9%,39.8%,2.0%,5.8%,63.1%,59.0%,43.7%,53.4%,43.9%,48.7%,0.94,
