Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Linz R32,L vs Voegele,62.7%,40.5%,0.0%,0/0,2.39,11.8%,59.4%,36.8%,0.0%,2.30,15.4%,94.7%,44.4%,0.0%,2.68,0.0%
2014 Roland Garros R64,L vs Cibulkova,76.7%,45.7%,5.0%,3/0,2.41,2.1%,81.6%,51.6%,0.0%,2.25,3.8%,75.0%,33.3%,15.0%,2.62,0.0%
2012 Eastbourne F,W vs Kerber,76.5%,51.3%,4.9%,2/3,2.45,1.8%,78.8%,48.1%,4.5%,2.51,2.3%,78.8%,57.7%,6.1%,2.23,0.0%
2011 Wimbledon QF,L vs Azarenka,81.4%,28.6%,14.0%,4/1,2.79,6.1%,84.4%,29.6%,3.1%,2.84,10.0%,88.9%,25.0%,55.6%,2.70,0.0%
Career (4 matches),,74.2%,43.9%,5.3%,64.3%,2.50,4.7%,76.8%,43.4%,2.4%,2.49,6.6%,82.7%,44.8%,12.3%,2.52,0.0%
