Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Wimbledon R128,L vs Flipkens,93.6,99.0,4.8,,,107,86,85.9,4.4,,,96,76
2014 Roland Garros R64,L vs Cibulkova,90.0,93.1,6.2,,,105,82,84.9,5.1,,,97,75
2013 Australian Open R64,L vs Keys,84.9,,,,,97,,,,,,,69
2012 Wimbledon QF,L vs Azarenka,92.9,,,,,106,,,,,,,73
2012 Wimbledon R16,W vs Vinci,85.8,,,,,98,,,,,,,67
2012 Wimbledon R32,W vs Wickmayer,87.9,,,,,106,,,,,,,64
2012 Wimbledon R128,W vs Wozniacki,86.9,,,,,106,,,,,,,66
2012 Roland Garros R128,L vs Peng,90.0,,,,,106,,,,,,,70
2011 Wimbledon QF,L vs Azarenka,88.5,94.2,7.1,,,105,73,79.8,4.6,,,89,71
2011 Wimbledon R32,W vs Schiavone,87.0,91.7,8.3,,,105,63,76.5,5.1,,,86,63
Career (10 matches),,88.9,94.3,6.8,,,107,63,81.6,4.8,,,97,63
