Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Linz R32,L vs Voegele,9.8%,14.8%,49.0%,2.5%,10.0%,48.7%,50.0%,31.8%,50.0%,29.4%,29.4%,50.0%,57.1%,40.0%,50.0%,126
2014 Roland Garros R64,L vs Cibulkova,22.2%,22.2%,42.6%,31.6%,31.6%,42.3%,44.4%,45.0%,20.0%,8.7%,8.7%,42.9%,50.0%,7.7%,0.0%,-27
2012 Eastbourne F,W vs Kerber,8.7%,15.1%,55.0%,9.4%,15.6%,56.3%,72.7%,44.2%,50.0%,7.7%,15.4%,50.0%,81.8%,20.0%,33.3%,-42
2011 Wimbledon QF,L vs Azarenka,15.6%,21.9%,35.8%,15.8%,26.3%,43.8%,56.5%,53.3%,50.0%,16.0%,16.0%,23.8%,50.0%,41.2%,50.0%,-57
Career (4 matches),,13.1%,17.8%,47.7%,13.2%,19.3%,50.5%,60.2%,43.1%,44.4%,14.3%,16.5%,41.0%,61.1%,27.3%,37.5%,26
