Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,13,5,8,38.5%,11-17,39.3%,105-142,42.5%,3-0,100.0%,11,49.0%,27.2%,2.0%,3.6%,69.1%,55.2%,38.5%,50.0%,40.2%,45.2%,0.80,SF (W35 Glasgow)
2024,50,31,19,62.0%,67-42,61.5%,553-476,53.7%,4-6,40.0%,0,,,,,,,,,,,,W (W35 Le Gosier (Guadeloupe))
2023,38,20,18,52.6%,46-37,55.4%,392-370,51.4%,5-5,50.0%,0,,,,,,,,,,,,W (W25 Don Benito)
2022,22,13,9,59.1%,29-22,56.9%,232-226,50.7%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
2021,19,11,8,57.9%,25-18,58.1%,204-183,52.7%,1-1,50.0%,0,,,,,,,,,,,,W (W15 Monastir)
2020,4,2,2,50.0%,5-4,55.6%,45-45,50.0%,0-1,0.0%,0,,,,,,,,,,,,QF (W15 Saint Palais sur Mer)
2019,7,5,2,71.4%,11-5,68.8%,86-61,58.5%,2-1,66.7%,0,,,,,,,,,,,,SF (W15 Sharm El Sheikh)
2018,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Wiesbaden $25K)
2017,2,0,2,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2016,14,8,6,57.1%,18-16,52.9%,165-150,52.4%,2-2,50.0%,3,56.4%,42.5%,1.5%,6.8%,62.8%,55.7%,48.5%,53.0%,46.4%,49.6%,0.99,SF (Altenkirchen $25K)
2015,25,14,11,56.0%,28-24,53.8%,246-235,51.1%,1-3,25.0%,0,,,,,,,,,,,,SF (Poitiers $100K)
2014,22,15,7,68.2%,34-18,65.4%,279-212,56.8%,4-4,50.0%,0,,,,,,,,,,,,W (Rancho Santa Fe CA 25K)
2013,17,10,7,58.8%,22-17,56.4%,186-186,50.0%,6-1,85.7%,0,,,,,,,,,,,,F (Limoges 50K)
2012,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (Nottingham 75K)
2011,3,2,1,66.7%,5-2,71.4%,35-17,67.3%,0-0,-,0,,,,,,,,,,,,QF (Nottingham 75K)
2010,8,6,2,75.0%,12-5,70.6%,91-55,62.3%,0-1,0.0%,0,,,,,,,,,,,,W (Izmir 25K)
2006,3,1,2,33.3%,3-5,37.5%,33-41,44.6%,0-0,-,0,,,,,,,,,,,,QF (Martina Franca 50K)
2005,12,10,2,83.3%,21-7,75.0%,155-116,57.2%,2-1,66.7%,0,,,,,,,,,,,,W (Sofia 25K)
Career,261,153,108,58.6%,337-245,57.9%,2818-2552,52.5%,32-26,55.2%,14,51.1%,31.5%,1.8%,4.5%,67.4%,55.3%,41.6%,50.8%,42.0%,46.4%,0.85,
