Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,376,283,93,75.3%,611-257,70.4%,4666-3487,57.2%,62-39,61.4%,371,76.5%,37.0%,7.1%,6.4%,60.7%,70.0%,48.4%,61.5%,44.6%,53.0%,1.16
Clay,114,83,31,72.8%,177-86,67.3%,1368-1051,56.6%,16-5,76.2%,114,73.5%,38.8%,5.2%,5.9%,61.9%,68.0%,47.2%,60.1%,45.3%,52.7%,1.13
Grass,54,35,19,64.8%,82-50,62.1%,688-579,54.3%,14-6,70.0%,54,75.5%,31.5%,6.8%,5.4%,61.5%,69.3%,48.4%,61.3%,42.4%,51.9%,1.09
Grand Slams,133,106,27,79.7%,232-73,76.1%,1685-1154,59.4%,30-9,76.9%,133,77.4%,40.2%,6.7%,6.1%,62.3%,70.4%,48.8%,62.2%,46.1%,54.1%,1.22
Premiers,182,128,54,70.3%,285-147,66.0%,2239-1805,55.4%,34-16,68.0%,180,74.0%,35.1%,7.1%,7.3%,59.6%,69.5%,46.8%,60.4%,43.8%,52.1%,1.11
Internationals,60,42,18,70.0%,88-49,64.2%,713-559,56.1%,7-7,50.0%,59,74.2%,38.2%,6.3%,6.2%,61.3%,68.2%,47.6%,60.2%,45.0%,52.7%,1.13
Finals,44,24,20,54.5%,55-49,52.9%,518-488,51.5%,6-7,46.2%,44,73.1%,29.6%,6.2%,4.3%,61.1%,67.1%,48.9%,60.0%,41.5%,50.7%,1.04
Semi-finals,65,44,21,67.7%,99-51,66.0%,785-656,54.5%,15-6,71.4%,64,74.6%,33.9%,7.4%,5.2%,62.5%,69.0%,47.6%,61.0%,43.3%,52.2%,1.11
Quarter-finals,84,59,25,70.2%,127-66,65.8%,1000-808,55.3%,15-5,75.0%,83,73.5%,35.5%,5.9%,5.9%,61.4%,67.5%,47.7%,59.8%,44.1%,52.0%,1.10
vs Righties,509,378,131,74.3%,818-364,69.2%,6297-4781,56.8%,89-47,65.4%,504,75.7%,37.0%,6.8%,6.2%,60.9%,69.6%,48.0%,61.2%,44.5%,52.8%,1.15
vs Lefties,34,22,12,64.7%,50-29,63.3%,413-332,55.4%,3-3,50.0%,34,76.2%,33.6%,4.9%,5.8%,62.8%,68.6%,48.9%,61.3%,43.1%,52.3%,1.11
vs Top 10,103,60,43,58.3%,137-108,55.9%,1207-1139,51.4%,20-10,66.7%,102,70.4%,32.2%,6.2%,5.9%,61.1%,66.7%,47.6%,59.3%,42.1%,50.6%,1.03
