Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami F,W vs Gauff,1.3%,100.0%,7.4%,76.9%,13.2%,38.5%,0.0%,24.1%,40.0%,0.4%,0.0%,101,73
2026 Indian Wells F,W vs Rybakina,2.1%,50.0%,3.4%,57.1%,22.2%,41.7%,0.0%,21.3%,36.4%,1.9%,75.0%,74,102
2026 Indian Wells SF,W vs Noskova,2.1%,100.0%,6.6%,88.9%,23.7%,33.3%,0.0%,42.1%,100.0%,2.7%,33.3%,164,173
2026 Indian Wells QF,W vs Mboko,0.0%,-,1.2%,100.0%,25.0%,23.1%,66.7%,17.1%,15.4%,4.1%,42.9%,100,100
2026 Australian Open F,L vs Rybakina,0.0%,-,4.9%,77.8%,27.0%,46.2%,0.0%,22.0%,50.0%,1.5%,33.3%,106,95
2026 Australian Open SF,W vs Svitolina,0.0%,-,9.0%,70.0%,25.4%,47.4%,0.0%,31.0%,22.2%,3.7%,50.0%,132,100
2026 Australian Open QF,W vs Jovic,0.0%,-,6.3%,85.7%,23.4%,50.0%,0.0%,20.0%,57.1%,1.3%,0.0%,107,125
2026 Brisbane F,W vs Kostyuk,0.0%,-,7.3%,50.0%,32.4%,45.5%,0.0%,18.9%,55.6%,2.6%,0.0%,97,84
2026 Brisbane SF,W vs Muchova,3.6%,100.0%,9.8%,83.3%,25.5%,40.0%,0.0%,20.0%,50.0%,3.6%,60.0%,190,166
2026 Brisbane R16,W vs Cirstea,6.5%,66.7%,14.7%,82.4%,42.1%,69.2%,0.0%,23.8%,41.7%,0.0%,-,116,88
2025 Riyadh Finals F,L vs Rybakina,0.0%,-,4.1%,66.7%,13.3%,23.1%,0.0%,5.7%,40.0%,0.0%,-,19,42
2025 Riyadh Finals SF,W vs Anisimova,0.0%,-,2.4%,100.0%,15.2%,40.0%,0.0%,12.7%,33.3%,0.9%,50.0%,34,69
2025 Riyadh Finals RR,W vs Gauff,0.0%,-,8.9%,72.7%,9.1%,25.0%,0.0%,10.8%,41.7%,0.0%,-,18,34
2025 Riyadh Finals RR,W vs Pegula,0.0%,-,6.9%,66.7%,21.6%,31.6%,25.0%,16.7%,45.5%,1.7%,25.0%,74,89
2025 Riyadh Finals RR,W vs Paolini,0.0%,-,2.7%,66.7%,20.4%,37.5%,0.0%,15.2%,42.9%,0.0%,-,141,136
2025 Wuhan SF,L vs Pegula,0.0%,-,10.8%,72.7%,25.2%,51.7%,0.0%,15.0%,33.3%,0.7%,0.0%,106,69
2025 Wuhan QF,W vs Rybakina,0.0%,-,7.8%,66.7%,24.1%,33.3%,100.0%,25.8%,57.1%,0.7%,100.0%,56,75
2025 Wuhan R32,W vs Sramkova,0.0%,-,3.4%,83.3%,30.4%,55.6%,0.0%,26.8%,40.0%,0.0%,-,157,136
2025 US Open F,W vs Anisimova,0.0%,-,3.0%,75.0%,15.1%,37.5%,0.0%,18.4%,60.0%,0.7%,0.0%,31,34
2025 US Open SF,W vs Pegula,0.0%,-,15.2%,55.6%,29.3%,22.7%,0.0%,19.2%,33.3%,2.5%,16.7%,52,50
Last 52 Weeks (41 matches),,0.9%,57.7%,7.8%,69.5%,21.8%,33.1%,17.1%,19.0%,33.6%,2.5%,29.2%,96,88
Career (496 matches),,0.7%,63.3%,8.4%,71.4%,22.3%,31.0%,26.1%,17.2%,37.0%,1.5%,38.9%,120,112
