Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,49,45,4,91.8%,91-15,85.8%,619-385,61.7%,12-2,85.7%,49,84.3%,37.4%,7.6%,2.8%,64.2%,71.4%,54.0%,65.2%,44.6%,54.8%,1.28
Clay,20,17,3,85.0%,35-9,79.5%,248-169,59.5%,7-0,100.0%,20,73.7%,43.3%,4.9%,3.7%,61.3%,66.3%,49.5%,59.8%,47.6%,53.7%,1.18
Grass,9,7,2,77.8%,15-6,71.4%,118-102,53.6%,6-0,100.0%,9,75.0%,29.2%,5.6%,4.1%,61.1%,69.6%,47.2%,60.9%,42.3%,51.5%,1.08
Grand Slams,26,23,3,88.5%,49-9,84.5%,343-223,60.6%,12-0,100.0%,26,79.9%,38.7%,5.8%,3.6%,64.0%,69.5%,52.9%,63.5%,45.8%,54.7%,1.26
Premiers,11,9,2,81.8%,18-5,78.3%,126-91,58.1%,3-0,100.0%,11,76.4%,37.5%,6.8%,3.4%,59.9%,71.1%,47.0%,61.5%,44.8%,53.1%,1.16
Finals,10,6,4,60.0%,14-10,58.3%,124-117,51.5%,4-1,80.0%,10,71.2%,30.5%,4.9%,2.6%,60.9%,64.2%,53.2%,59.9%,42.0%,50.8%,1.05
Semi-finals,13,10,3,76.9%,22-9,71.0%,170-127,57.2%,1-1,50.0%,13,76.0%,37.9%,8.6%,3.4%,62.8%,71.5%,42.0%,60.5%,44.8%,52.6%,1.13
Quarter-finals,13,11,2,84.6%,22-6,78.6%,158-120,56.8%,6-0,100.0%,13,76.6%,34.8%,5.3%,3.8%,62.3%,66.5%,51.5%,60.9%,44.6%,52.7%,1.14
vs Righties,72,64,8,88.9%,131-28,82.4%,917-615,59.9%,24-2,92.3%,72,80.0%,37.9%,6.8%,3.2%,63.1%,69.8%,51.8%,63.2%,45.1%,54.0%,1.23
vs Lefties,6,5,1,83.3%,10-2,83.3%,68-41,62.4%,1-0,100.0%,6,85.7%,36.5%,4.8%,3.8%,61.2%,70.1%,51.6%,62.9%,44.5%,54.4%,1.20
vs Top 10,25,19,6,76.0%,41-18,69.5%,322-257,55.6%,8-2,80.0%,25,73.9%,36.5%,6.6%,3.0%,62.7%,66.5%,50.4%,60.5%,44.1%,52.2%,1.12
