Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,43,35,8,81.4%,11,8,3,72.7%,2017,2026,W,41,1.29,6.7%,5.7%,63.9%,70.8%,51.1%,63.7%,46.7%,61.4%,47.2%
Roland Garros,9,Clay,31,22,9,71.0%,10,7,3,70.0%,2017,2025,F,30,1.17,5.0%,5.6%,62.1%,66.6%,46.4%,58.9%,48.0%,56.5%,49.1%
Wimbledon,6,Grass,25,19,6,76.0%,7,6,1,85.7%,2017,2025,SF,22,1.16,8.1%,5.0%,62.2%,71.7%,49.4%,63.2%,42.5%,62.7%,43.1%
US Open,10,Hard,43,35,8,81.4%,14,10,4,71.4%,2016,2025,W,40,1.24,7.2%,7.4%,61.1%,71.9%,48.2%,62.7%,46.3%,60.3%,48.1%
Olympics,1,,2,1,1,50.0%,1,0,1,0.0%,2021,2021,R32,0,,,,,,,,,,
Fed Cup,4,,16,10,6,62.5%,4,1,3,25.0%,2017,2020,,16,1.06,5.4%,5.2%,62.3%,68.4%,46.2%,60.0%,42.2%,63.6%,42.7%
Miami,8,Hard,26,20,6,76.9%,4,4,0,100.0%,2018,2026,W,26,1.22,7.2%,5.3%,63.4%,71.4%,49.7%,63.5%,44.7%,56.6%,45.9%
Indian Wells,7,Hard,27,21,6,77.8%,6,4,2,66.7%,2018,2026,W,27,1.22,6.9%,4.5%,62.6%,71.7%,49.6%,63.4%,44.7%,63.3%,47.2%
Brisbane,2,Hard,15,14,1,93.3%,1,1,0,100.0%,2024,2026,W,15,1.41,9.2%,1.8%,62.2%,76.8%,50.9%,67.0%,46.6%,71.7%,46.7%
Riyadh Finals,2,Hard,9,6,3,66.7%,3,1,2,33.3%,2024,2025,F,9,1.01,7.2%,3.8%,65.3%,66.7%,45.4%,59.3%,41.1%,55.2%,40.7%
Wuhan,4,Hard,21,20,1,95.2%,4,3,1,75.0%,2018,2025,W,21,1.23,8.1%,4.3%,61.4%,70.5%,50.3%,62.7%,45.8%,64.6%,52.3%
Cincinnati,9,Hard,30,22,8,73.3%,9,6,3,66.7%,2017,2025,W,30,1.08,7.5%,7.0%,57.8%,71.2%,48.3%,61.5%,41.6%,66.3%,41.1%
