Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1984,5,0,5,0.0%,2-9,18.2%,31-57,35.2%,0-0,-,0,,,,,,,,,,,,R16 (Richmond WCT)
1983,34,17,17,50.0%,42-31,57.5%,352-293,54.6%,5-6,45.5%,0,,,,,,,,,,,,W (Dusseldorf)
1982,26,17,9,65.4%,35-18,66.0%,266-197,57.5%,2-4,33.3%,0,,,,,,,,,,,,W (Bournemouth)
1981,52,29,23,55.8%,59-49,54.6%,490-455,51.9%,5-4,55.6%,0,,,,,,,,,,,,W (Palermo)
1980,24,15,9,62.5%,34-22,60.7%,278-241,53.6%,1-2,33.3%,0,,,,,,,,,,,,F (Nice)
1979,61,37,24,60.7%,82-56,59.4%,684-573,54.4%,7-6,53.8%,0,,,,,,,,,,,,W (Munich)
1978,70,49,21,70.0%,101-41,71.1%,746-535,58.2%,8-7,53.3%,0,,,,,,,,,,,,W (2x)
1977,90,67,23,74.4%,148-57,72.2%,1089-695,61.0%,6-9,40.0%,0,,,,,,,,,,,,W (3x)
1976,102,82,20,80.4%,179-66,73.1%,1288-831,60.8%,13-8,61.9%,0,,,,,,,,,,,,W (7x)
1975,115,94,21,81.7%,198-57,77.6%,1372-811,62.8%,6-10,37.5%,0,,,,,,,,,,,,W (8x)
1974,99,68,31,68.7%,159-74,68.2%,1202-840,58.9%,9-5,64.3%,0,,,,,,,,,,,,F (5x)
1973,93,70,23,75.3%,149-59,71.6%,1099-786,58.3%,13-6,68.4%,0,,,,,,,,,,,,W (5x)
1972,94,73,21,77.7%,174-61,74.0%,1282-870,59.6%,8-10,44.4%,0,,,,,,,,,,,,W (5x)
1971,60,41,19,68.3%,98-50,66.2%,767-610,55.7%,9-5,64.3%,0,,,,,,,,,,,,W (2x)
1970,50,38,12,76.0%,108-48,69.2%,844-602,58.4%,0-0,-,0,,,,,,,,,,,,W (Madrid Real)
1969,67,50,17,74.6%,127-61,67.6%,1031-778,57.0%,0-0,-,0,,,,,,,,,,,,W (5x)
1968,50,30,20,60.0%,90-50,64.3%,737-578,56.0%,0-0,-,0,,,,,,,,,,,,W (Madrid Real)
1967,26,12,14,46.2%,32-36,47.1%,326-328,49.8%,0-0,-,0,,,,,,,,,,,,SF (2x)
1966,1,0,1,0.0%,1-2,33.3%,16-17,48.5%,0-0,-,0,,,,,,,,,,,,R64 (Barcelona Godo)
1965,5,1,4,20.0%,2-9,18.2%,35-67,34.3%,0-0,-,0,,,,,,,,,,,,R16 (2x)
1964,2,0,2,0.0%,0-5,0.0%,6-30,16.7%,0-0,-,0,,,,,,,,,,,,R16 (Barcelona Natls)
Career,1126,790,336,70.2%,1820-861,67.9%,13941-10194,57.8%,92-82,52.9%,0,,,,,,,,,,,,
