Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
1984,555,,,,,,,,,,,,,
1983,72,,,,,,,,,,,,,
1982,42,,,,,,,,,,,,,
1981,46,,,,,,,,,,,,,
1980,58,,,,,,,,,,,,,
1979,19,,,,,,,,,,,,,
1978,12,,,,,,,,,,,,,
1977,6,,,,,,,,,,,,,
1976,4,,,,,,,,,,,,,
1975,5,,,,,,,,,,,,,
1974,11,,,,,,,,,,,,,
1973,7,,,,,,,,,,,,,
