Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Mar-2026,W50 Helsinki,Hard,R32,379,815,Ella Haavisto [FIN] d. Buyukakcay,6-2 7-6(5),0.83,0.0%,3.9%,64.5%,53.1%,48.1%,3/8,2:08
08-Dec-2025,W35 Sharm ElSheikh,Hard,R32,347,622,Kamilla Bartone [LAT] d. Buyukakcay,6-3 6-2,0.65,0.0%,4.5%,59.1%,51.3%,55.6%,6/10,1:31
01-Dec-2025,W35 Monastir,Hard,R16,329,603,Nahia Berecoechea [FRA] d. Buyukakcay,6-2 6-2,0.64,0.0%,8.9%,80.4%,46.7%,9.1%,3/9,1:29
01-Dec-2025,W35 Monastir,Hard,R32,329,642,Buyukakcay d. Beatrise Zeltina [LAT],6-4 6-2,1.35,0.0%,0.0%,78.5%,62.7%,50.0%,6/8,1:36
17-Nov-2025,W50 Trnava,Hard,R32,309,313,Elena Ruxandra Bertea [ROU] d. Buyukakcay,6-2 6-4,0.77,0.0%,2.6%,78.2%,42.6%,52.9%,6/12,1:46
03-Nov-2025,W35 Liberec,Hard,QF,313,665,Mayuka Aikawa [JPN] d. Buyukakcay,7-5 7-6(4),0.87,0.0%,5.4%,70.7%,47.7%,40.7%,7/14,2:38
03-Nov-2025,W35 Liberec,Hard,R32,313,,Buyukakcay d. Massiva Boukirat [FRA],6-3 6-2,1.41,0.0%,0.0%,71.9%,61.0%,68.8%,5/6,1:32
27-Oct-2025,W35 Istanbul,Hard,R32,294,471,Alexandra Shubladze [RUS] d. Buyukakcay,6-2 6-3,0.93,0.0%,1.9%,52.8%,60.7%,56.0%,4/7,2:00
29-Sep-2025,Samsun 125,Hard,R32,317,356,Emily Appleton [GBR] d. Buyukakcay,3-6 6-3 6-3,0.86,1.0%,4.1%,76.5%,52.0%,39.1%,6/13,2:18
15-Sep-2025,W50+H Pazardzhik,clay,SF,333,307,Selena Janicijevic [FRA] d. Buyukakcay,6-3 7-6(4),0.77,0.0%,9.1%,61.0%,55.3%,50.0%,6/9,2:16
15-Sep-2025,W50+H Pazardzhik,clay,QF,333,441,Buyukakcay d. Andreea Prisacariu [ROU],6-3 6-3,1.34,0.0%,4.6%,58.5%,55.3%,55.6%,5/8,1:50
15-Sep-2025,W50+H Pazardzhik,clay,R16,333,1203,Buyukakcay d. Lucie Petruzelova [CZE],6-1 6-0,2.01,0.0%,2.4%,75.6%,71.0%,60.0%,2/2,1:09
15-Sep-2025,W50+H Pazardzhik,clay,R32,333,898,Buyukakcay d. Julia Stamatova [BUL],7-5 6-2,1.25,0.0%,3.2%,71.4%,57.8%,44.4%,3/7,1:37
01-Sep-2025,W50 Saint-Palais-sur-Mer,Clay,QF,348,199,Justina Mikulskyte [LTU] d. Buyukakcay,2-6 6-3 6-2,1.04,0.0%,1.7%,65.5%,60.5%,45.0%,1/5,2:30
01-Sep-2025,W50 Saint-Palais-sur-Mer,Clay,R16,348,452,Buyukakcay d. Amandine Monnot [FRA],6-2 0-0,2.55,0.0%,5.9%,64.7%,81.8%,66.7%,1/2,0:53
01-Sep-2025,W50 Saint-Palais-sur-Mer,Clay,R32,348,,Buyukakcay d. Marie Mattel [FRA],7-6(6) 6-4,1.11,1.1%,5.6%,71.1%,57.8%,42.3%,8/13,2:14
25-Aug-2025,W50 Bytom,clay,R16,348,342,Kajsa Rinaldo Persson [SWE] d. Buyukakcay,6-3 6-3,0.79,0.0%,3.5%,72.1%,53.2%,41.7%,13/18,2:10
25-Aug-2025,W50 Bytom,clay,R32,348,1037,Buyukakcay d. Anastasiia Firman [UKR],6-0 6-3,1.58,0.0%,3.6%,76.4%,66.7%,53.8%,1/2,1:26
