Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,64,23,41,35.9%,57-91,38.5%,651-760,46.1%,6-12,33.3%,44,59.0%,30.1%,1.2%,2.7%,73.5%,56.2%,45.2%,53.3%,41.5%,47.6%,0.89
Clay,53,24,29,45.3%,58-62,48.3%,544-540,50.2%,5-10,33.3%,34,58.5%,31.9%,0.9%,3.5%,71.9%,58.0%,43.2%,53.8%,42.6%,48.2%,0.92
Grass,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,2,42.1%,26.3%,1.6%,4.0%,64.3%,48.1%,44.4%,46.8%,35.8%,41.7%,0.67
Grand Slams,8,3,5,37.5%,8-11,42.1%,90-97,48.1%,2-2,50.0%,8,63.4%,29.2%,1.8%,3.9%,69.6%,60.1%,49.5%,56.9%,40.4%,49.0%,0.94
Premiers,15,3,12,20.0%,7-26,21.2%,114-188,37.7%,2-2,50.0%,15,48.9%,27.0%,0.5%,3.1%,73.9%,53.5%,38.6%,49.6%,39.6%,44.7%,0.79
Internationals,51,16,35,31.4%,41-72,36.3%,481-586,45.1%,4-10,28.6%,47,59.5%,32.1%,1.2%,3.1%,71.9%,57.2%,44.1%,53.5%,42.5%,48.0%,0.91
Finals,1,1,0,100.0%,2-1,66.7%,15-11,57.7%,0-0,-,1,84.6%,30.8%,2.1%,4.2%,79.2%,65.8%,50.0%,62.5%,42.7%,52.6%,1.14
Semi-finals,2,1,1,50.0%,2-2,50.0%,22-18,55.0%,0-1,0.0%,2,73.7%,40.0%,0.8%,5.5%,74.2%,58.9%,48.5%,56.3%,46.6%,51.3%,1.07
Quarter-finals,5,2,3,40.0%,5-6,45.5%,49-49,50.0%,0-0,-,5,61.5%,43.6%,1.2%,2.8%,70.8%,56.6%,54.3%,55.9%,44.2%,50.2%,1.00
vs Righties,104,37,67,35.6%,93-145,39.1%,1034-1190,46.5%,9-18,33.3%,73,58.8%,30.7%,1.1%,3.0%,72.5%,56.4%,45.4%,53.4%,41.9%,47.7%,0.90
vs Lefties,10,6,4,60.0%,13-10,56.5%,114-107,51.6%,1-3,25.0%,7,57.1%,36.1%,0.0%,2.8%,75.0%,59.2%,39.7%,54.3%,42.2%,48.5%,0.92
vs Top 10,7,1,6,14.3%,3-13,18.8%,53-89,37.3%,0-0,-,6,50.8%,26.6%,0.5%,2.7%,71.9%,54.3%,38.9%,50.0%,39.8%,44.8%,0.80
