Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 W35 Sharm ElSheikh R32,L vs Bartone,12,18,0.7,10.4%,15.7%,12,15,0.8,11.2%,14.0%,5.6%,5.6%,1.8,24.3%,13.9%
2017 Roland Garros R64,L vs Rogers,25,17,1.5,15.8%,10.8%,25,16,1.6,16.2%,10.4%,10.4%,5.8%,1.6,24.1%,15.2%
2017 Roland Garros R128,W vs Lucic,3,5,0.6,2.8%,4.6%,2,3,0.7,2.1%,3.1%,2.1%,0.0%,0.6,19.3%,34.9%
2017 Australian Open R128,L vs Dodin,32,28,1.1,15.3%,13.4%,24,23,1.0,13.1%,12.6%,7.1%,6.0%,0.8,17.7%,21.5%
2016 Linz R32,L vs Muguruza,15,29,0.5,11.7%,22.7%,15,27,0.6,12.6%,22.7%,8.4%,3.4%,0.8,18.8%,25.0%
2016 US Open R64,L vs Kvitova,4,18,0.2,3.2%,14.5%,4,16,0.3,3.6%,14.3%,1.8%,1.8%,1.0,25.0%,24.2%
2016 Wimbledon R128,L vs Garcia,7,9,0.8,7.1%,9.1%,7,6,1.2,7.6%,6.5%,3.3%,4.3%,2.7,27.3%,10.1%
2016 Istanbul SF,W vs Voegele,25,26,1.0,22.5%,23.4%,24,26,0.9,22.0%,23.9%,8.3%,13.8%,0.4,9.0%,20.7%
2016 Istanbul R16,W vs Cirstea,10,21,0.5,7.8%,16.4%,10,20,0.5,7.9%,15.7%,3.9%,3.9%,0.5,16.4%,35.9%
2015 Macon GA $50K R16,W vs Golubic,24,43,0.6,14.8%,26.5%,24,41,0.6,15.2%,25.9%,3.8%,11.4%,0.4,13.0%,31.5%
2015 Bucharest R32,L vs Errani,30,51,0.6,21.7%,37.0%,29,50,0.6,21.3%,36.8%,5.1%,15.4%,0.5,9.4%,19.6%
Career (11 matches),,187,265,0.7,12.6%,17.9%,176,243,0.7,12.6%,17.4%,5.7%,6.8%,0.8,18.3%,23.1%
