Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Fed Cup RR,L vs Barty,21% (3/14),67% (2/3),1/4,54% (7/13),43% (3/7),2/2,1/1,1/1,0/0,1/1
2016 Guangzhou R32,L vs Zhu,33% (3/9),67% (2/3),1/4,60% (6/10),17% (1/6),1/2,0/0,0/1,0/0,0/1
2016 Florianopolis QF,L vs Bogdan,44% (4/9),25% (1/4),1/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,1/1
2016 Florianopolis R16,W vs Martincova,47% (7/15),86% (6/7),4/7,50% (7/14),0% (0/7),1/4,0/1,1/1,0/0,1/1
2016 Florianopolis R32,W vs Pereira,50% (4/8),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2016 Minsk $25K R32,L vs Eric,20% (2/10),100% (2/2),2/3,45% (5/11),0% (0/5),2/2,0/0,1/3,0/0,1/2
2016 Kaohsiung R32,L vs Diyas,36% (5/14),60% (3/5),1/6,54% (7/13),14% (1/7),3/3,1/2,1/1,0/0,0/0
2016 Maui HI $50K R32,L vs Broady,18% (2/11),50% (1/2),0/2,27% (3/11),33% (1/3),1/1,0/0,3/3,0/0,1/1
2015 Dubai $75K R32,L vs Buyukakcay,13% (1/8),0% (0/1),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,1/1
2015 Istanbul $25K R16,L vs Ozgen,42% (5/12),60% (3/5),0/5,67% (8/12),25% (2/8),2/3,1/1,0/1,0/0,0/1
2015 Tianjin R16,L vs Duan,33% (5/15),60% (3/5),1/6,67% (10/15),40% (4/10),1/3,0/0,2/2,0/0,0/0
2015 Tianjin R32,W vs Pennetta,70% (7/10),57% (4/7),2/2,27% (3/11),33% (1/3),3/4,2/3,0/0,1/2,0/0
2015 Winnipeg $25K QF,L vs Ahn,33% (3/9),33% (1/3),0/3,44% (4/9),0% (0/4),1/1,0/0,0/1,0/0,0/0
2015 Winnipeg $25K R16,W vs Gilchrist,60% (6/10),83% (5/6),1/2,30% (3/10),33% (1/3),2/3,0/1,0/0,0/0,0/0
2015 Winnipeg $25K R32,W vs Liang,54% (7/13),86% (6/7),2/3,33% (4/12),25% (1/4),4/4,0/1,1/1,0/1,0/0
2015 Surbiton $50K R32,L vs Dart,25% (2/8),50% (1/2),1/4,78% (7/9),29% (2/7),1/1,0/0,1/2,0/0,0/1
2014 Birmingham R64,L vs Riske Amritraj,0% (0/11),- (0/0),0/1,20% (2/10),50% (1/2),0/0,0/0,1/1,0/0,1/1
2014 Saint Gaudens 50K R32,L vs Konta,33% (3/9),33% (1/3),1/3,50% (5/10),20% (1/5),0/1,0/0,1/2,0/0,0/1
2014 Istanbul 50K R32,W vs Sezer,55% (6/11),100% (6/6),4/5,45% (5/11),0% (0/5),4/6,1/1,2/2,0/0,0/0
2014 Kuala Lumpur R16,L vs Linette,29% (2/7),0% (0/2),0/3,88% (7/8),29% (2/7),0/0,0/0,0/2,0/0,0/1
2018 (1 matches),,21.4%,66.7%,25.0%,53.8%,42.9%,100.0%,100.0%,100.0%,-,100.0%
2016 (7 matches),,35.5%,66.7%,36.0%,44.2%,14.7%,75.0%,60.0%,63.6%,100.0%,66.7%
2015 (8 matches),,42.4%,63.9%,24.1%,51.2%,27.3%,73.7%,50.0%,62.5%,33.3%,33.3%
2014 (9 matches),,41.2%,71.4%,29.6%,48.8%,19.5%,56.5%,55.6%,50.0%,100.0%,40.0%
2013 (13 matches),,53.8%,81.7%,41.5%,42.4%,25.0%,66.7%,88.9%,80.0%,100.0%,66.7%
Career (43 matches),,45.7%,75.1%,35.6%,44.7%,25.0%,72.3%,73.0%,60.5%,85.7%,55.6%
