Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1990 Wimbledon R32,L vs Edberg,63.1%,45.5%,11.3%,5/13,1.94,38.6%,61.7%,40.8%,10.4%,1.85,49.3%,76.9%,56.7%,15.4%,2.12,17.6%
Career (1 matches),,63.1%,45.5%,11.3%,27.8%,1.94,38.6%,61.7%,40.8%,10.4%,1.85,49.3%,76.9%,56.7%,15.4%,2.12,17.6%
