Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Stefan Edberg [SWE],0,10,0.0%,3,1,2,33.3%,1989,1994,6,0.81,3.5%,2.7%,57.7%,63.7%,52.9%,59.1%,33.0%,48.8%,45.8%
10,Brad Gilbert [USA],5,5,50.0%,5,3,2,60.0%,1985,1992,1,1.12,3.2%,2.2%,67.7%,68.3%,60.0%,65.6%,38.6%,90.9%,14.3%
8,Aaron Krickstein [USA],3,5,37.5%,3,2,1,66.7%,1986,1993,5,0.86,3.7%,2.8%,64.5%,62.3%,36.8%,53.3%,40.4%,57.6%,40.4%
8,Henri Leconte [FRA],1,7,12.5%,6,1,5,16.7%,1985,1991,0,,,,,,,,,,
7,Wally Masur [AUS],4,3,57.1%,5,4,1,80.0%,1986,1994,4,0.97,6.4%,4.2%,54.6%,70.1%,54.9%,63.2%,35.7%,62.1%,30.0%
7,Jakob Hlasek [SUI],3,4,42.9%,3,3,0,100.0%,1985,1993,1,0.57,2.5%,8.6%,54.3%,56.8%,45.9%,51.9%,27.5%,73.3%,50.0%
6,Thomas Muster [AUT],3,3,50.0%,0,0,0,-,1985,1994,2,0.70,1.9%,1.0%,56.2%,50.8%,43.5%,47.6%,36.9%,37.5%,75.0%
6,Richey Reneberg [USA],5,1,83.3%,0,0,0,-,1987,1994,4,1.15,6.0%,0.6%,58.4%,70.1%,53.6%,63.3%,42.2%,62.1%,48.6%
6,Karel Novacek [CZE],5,1,83.3%,3,1,2,33.3%,1986,1994,0,,,,,,,,,,
6,Jim Courier [USA],1,5,16.7%,4,1,3,25.0%,1990,1993,5,0.84,6.3%,2.2%,57.1%,71.3%,52.8%,63.4%,30.7%,80.5%,46.2%
6,Ivan Lendl [USA],0,6,0.0%,2,1,1,50.0%,1986,1992,1,0.65,0.0%,2.0%,72.0%,58.3%,28.6%,50.0%,32.7%,42.9%,33.3%
6,Anders Jarryd [SWE],3,3,50.0%,1,0,1,0.0%,1986,1991,2,0.98,3.4%,4.3%,53.0%,66.1%,52.7%,59.8%,39.4%,75.0%,71.4%
6,Kelly Evernden [NZL],4,2,66.7%,3,1,2,33.3%,1986,1990,0,,,,,,,,,,
5,Andrei Cherkasov [RUS],3,2,60.0%,3,1,2,33.3%,1990,1994,4,1.19,3.2%,1.9%,54.7%,72.8%,53.1%,63.9%,42.8%,69.0%,42.5%
5,Gianluca Pozzi [ITA],3,2,60.0%,2,1,1,50.0%,1989,1994,4,0.97,2.0%,4.7%,57.7%,67.2%,41.9%,56.5%,42.2%,55.8%,45.3%
