Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (W25 Daytona Beach FL)
2019,31,14,17,45.2%,32-38,45.7%,317-338,48.4%,3-1,75.0%,0,,,,,,,,,,,,F (W25 Santa Margherita Di Pula)
2018,14,6,8,42.9%,14-17,45.2%,141-140,50.2%,1-1,50.0%,0,,,,,,,,,,,,QF (Braunschweig $25K)
2017,13,5,8,38.5%,12-18,40.0%,130-148,46.8%,0-4,0.0%,0,,,,,,,,,,,,R16 (5x)
2016,4,1,3,25.0%,4-6,40.0%,49-55,47.1%,0-2,0.0%,0,,,,,,,,,,,,R16 (Contrexeville $100K)
2015,27,20,7,74.1%,43-18,70.5%,328-228,59.0%,2-3,40.0%,0,,,,,,,,,,,,W (Medellin $50K)
2014,19,13,6,68.4%,27-13,67.5%,207-139,59.8%,1-1,50.0%,0,,,,,,,,,,,,F (2x)
2013,47,39,8,83.0%,82-22,78.8%,572-333,63.2%,6-2,75.0%,0,,,,,,,,,,,,W (5x)
2012,64,45,19,70.3%,98-45,68.5%,731-535,57.7%,7-3,70.0%,0,,,,,,,,,,,,W (3x)
2011,33,21,12,63.6%,44-31,58.7%,366-301,54.9%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2010,37,27,10,73.0%,57-25,69.5%,420-266,61.2%,0-1,0.0%,0,,,,,,,,,,,,W (2x)
2009,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Boca Raton FL 25K)
2008,28,16,12,57.1%,35-27,56.5%,311-257,54.8%,3-4,42.9%,0,,,,,,,,,,,,W (Buenos Aires 10K)
2007,52,37,15,71.2%,78-37,67.8%,593-460,56.3%,5-5,50.0%,0,,,,,,,,,,,,W (4x)
2006,32,26,6,81.3%,56-17,76.7%,400-224,64.1%,1-4,20.0%,0,,,,,,,,,,,,W (3x)
2005,15,9,6,60.0%,19-13,59.4%,154-129,54.4%,1-0,100.0%,0,,,,,,,,,,,,SF (3x)
2004,16,8,8,50.0%,22-17,56.4%,188-163,53.6%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2003,6,3,3,50.0%,6-7,46.2%,54-58,48.2%,0-0,-,0,,,,,,,,,,,,R16 (3x)
Career,440,290,150,65.9%,629-355,63.9%,4979-3800,56.7%,35-38,47.9%,0,,,,,,,,,,,,
