Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,7,2,5,28.6%,2,0,2,0.0%,2013,2017,R128,2,0.75,3.2%,7.1%,56.3%,56.3%,30.9%,45.2%,40.8%,35.0%,40.0%
Roland Garros,4,Clay,12,8,4,66.7%,0,0,0,-,2013,2016,R64,9,0.98,2.8%,1.8%,71.8%,57.9%,53.3%,56.6%,42.4%,49.3%,66.0%
Wimbledon,6,Grass,7,1,6,14.3%,4,2,2,50.0%,2008,2016,R128,3,0.79,2.4%,2.8%,65.5%,63.2%,41.9%,55.8%,35.0%,62.1%,27.3%
US Open,5,Hard,5,0,5,0.0%,1,0,1,0.0%,2012,2016,R128,4,0.72,2.0%,5.5%,55.9%,49.7%,42.5%,46.5%,38.5%,43.2%,56.3%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.41,0.0%,0.0%,63.5%,51.5%,31.6%,44.2%,23.1%,58.3%,100.0%
Fed Cup,8,,22,17,5,77.3%,1,1,0,100.0%,2007,2020,,5,0.97,0.5%,8.5%,64.3%,59.3%,39.3%,52.1%,46.2%,42.2%,35.7%
Bogota,6,Clay,18,13,5,72.2%,6,2,4,33.3%,2012,2017,W,17,1.19,3.2%,3.9%,66.3%,65.7%,46.7%,59.3%,48.3%,59.8%,47.3%
Florianopolis,4,Hard,9,6,3,66.7%,1,0,1,0.0%,2013,2016,W,8,1.10,1.0%,3.6%,77.1%,59.5%,44.4%,56.0%,48.2%,56.4%,60.6%
Hobart,4,Hard,8,4,4,50.0%,1,0,1,0.0%,2013,2017,R32,8,0.96,1.5%,4.0%,71.0%,60.3%,36.6%,53.5%,44.9%,59.5%,56.5%
Charleston,4,Clay,8,4,4,50.0%,2,2,0,100.0%,2013,2017,R16,8,0.98,2.3%,3.4%,66.1%,61.0%,44.1%,55.3%,43.7%,51.5%,39.7%
Brisbane,4,Hard,5,1,4,20.0%,2,1,1,50.0%,2012,2016,R32,4,0.85,3.3%,2.4%,67.9%,65.9%,34.2%,55.7%,37.9%,61.8%,33.3%
Rio de Janeiro,3,Clay,6,3,3,50.0%,1,1,0,100.0%,2014,2016,SF,5,1.03,2.4%,1.5%,72.9%,60.5%,50.0%,57.6%,43.5%,61.9%,54.8%
