Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,26,6,20,23.1%,14-42,25.0%,194-306,38.8%,1-3,25.0%,18,45.5%,24.5%,0.8%,5.4%,64.5%,55.1%,34.8%,47.9%,42.3%,44.9%,0.81
Clay,70,41,29,58.6%,91-63,59.1%,764-657,53.8%,9-5,64.3%,50,59.1%,39.1%,1.7%,2.6%,73.5%,57.9%,47.3%,55.1%,44.3%,49.9%,0.99
Grass,4,0,4,0.0%,1-8,11.1%,34-55,38.2%,0-2,0.0%,4,68.8%,25.0%,2.0%,3.0%,66.2%,63.1%,42.6%,56.2%,33.6%,44.9%,0.77
Grand Slams,14,3,11,21.4%,8-24,25.0%,118-177,40.0%,0-3,0.0%,12,57.1%,23.8%,2.1%,2.1%,69.9%,58.0%,42.7%,53.4%,37.7%,45.8%,0.81
Premiers,14,4,10,28.6%,11-21,34.4%,124-173,41.8%,4-1,80.0%,13,46.2%,31.7%,1.5%,2.8%,69.4%,56.1%,41.6%,51.7%,41.6%,46.5%,0.86
Internationals,47,22,25,46.8%,49-51,49.0%,468-482,49.3%,5-6,45.5%,41,59.0%,39.1%,1.5%,3.0%,73.3%,57.9%,46.0%,54.7%,45.1%,50.0%,1.00
Finals,2,2,0,100.0%,4-1,80.0%,29-18,61.7%,1-0,100.0%,2,69.6%,52.2%,2.4%,1.2%,80.8%,62.2%,50.0%,59.9%,48.4%,54.4%,1.21
Semi-finals,4,2,2,50.0%,4-4,50.0%,38-42,47.5%,1-1,50.0%,3,77.3%,40.0%,3.4%,2.0%,71.9%,61.6%,61.4%,61.6%,41.3%,51.9%,1.07
Quarter-finals,4,4,0,100.0%,8-0,100.0%,49-23,68.1%,0-0,-,4,68.4%,66.7%,2.1%,0.9%,74.4%,66.7%,55.0%,63.7%,51.3%,57.6%,1.41
vs Righties,91,42,49,46.2%,94-103,47.7%,874-917,48.8%,9-8,52.9%,65,53.1%,35.0%,1.6%,3.3%,71.0%,57.5%,42.8%,53.2%,43.3%,48.3%,0.93
vs Lefties,8,5,3,62.5%,12-8,60.0%,108-87,55.4%,1-2,33.3%,6,70.7%,32.0%,1.6%,2.4%,72.7%,59.4%,51.9%,57.3%,41.6%,49.9%,0.97
vs Top 10,4,0,4,0.0%,2-8,20.0%,29-56,34.1%,0-0,-,3,47.6%,17.4%,2.2%,0.4%,75.1%,50.0%,49.1%,49.8%,29.3%,41.2%,0.58
