Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Rome R32,W vs Paquet,1.15,1.49,52.4,2.2,0.0%,56.7%,0.0%,66.7%,40.7%,60.9%
2019 W25 Chiasso R32,L vs Gracheva,0.94,0.71,52.0,2.8,0.0%,42.9%,0.0%,50.0%,35.5%,46.2%
2019 W25 Santa Margherita Di Pula R16,L vs Zimmermann,0.92,0.68,47.5,2.1,0.0%,44.1%,0.0%,53.3%,42.9%,33.3%
2019 W25 Santa Margherita Di Pula R32,W vs Fourlis,1.12,1.09,87.6,10.3,0.0%,60.0%,0.0%,54.2%,32.7%,51.0%
2019 W25 Campinas R32,W vs Zimmermann,1.12,1.39,53.2,3.0,0.0%,52.5%,0.0%,44.7%,60.6%,66.7%
2019 W25 Curitiba R32,L vs Mrdeza,0.98,0.69,53.9,2.9,0.0%,37.9%,0.0%,50.0%,38.5%,40.0%
2017 Montpellier $25K R32,W vs Gamiz,0.99,1.20,67.4,4.3,1.9%,69.8%,0.0%,52.2%,43.6%,49.0%
2017 Hodmezovasarhely $60K R32,L vs Karatantcheva,0.87,0.78,52.4,5.2,2.5%,62.5%,0.0%,52.8%,32.6%,43.2%
2017 Essen $25K R32,W vs Steur,1.26,1.32,46.2,2.4,2.7%,56.8%,0.0%,46.9%,43.5%,56.8%
2017 Saint Gaudens $60K R16,L vs Soler Espinosa,0.72,0.62,43.4,2.1,0.0%,69.2%,0.0%,33.3%,38.7%,44.4%
2017 Saint Gaudens $60K R32,W vs Vickery,1.03,1.06,84.3,10.3,1.9%,44.4%,0.0%,52.0%,54.0%,53.2%
2017 Cagnes Sur Mer $100K R16,L vs Kovinic,0.95,0.76,55.7,3.5,3.1%,56.3%,7.1%,46.4%,47.2%,29.4%
2017 Cagnes Sur Mer $100K R32,W vs Gibbs,1.04,1.33,56.8,2.2,0.0%,79.5%,0.0%,57.1%,36.1%,44.1%
2017 Rabat Q2,L vs Podoroska,1.03,0.69,37.7,2.1,0.0%,43.3%,0.0%,27.6%,42.1%,44.4%
2017 Rabat Q1,W vs Pattinama Kerkhove,1.09,1.73,40.2,2.3,0.0%,60.9%,4.8%,71.4%,65.6%,41.4%
2017 Istanbul Q2,L vs Kulichkova,0.88,0.89,80.0,16.6,0.0%,50.0%,0.0%,63.0%,40.7%,47.2%
2017 Istanbul Q1,W vs Moore,0.89,1.07,78.0,7.1,0.0%,61.4%,0.0%,48.6%,57.4%,49.1%
2017 Bogota Q2,L vs Haddad Maia,1.01,0.87,67.8,3.1,1.8%,59.6%,1.9%,55.6%,31.3%,41.3%
2017 Bogota Q1,W vs Pella,0.99,1.45,50.6,2.4,0.0%,65.4%,4.0%,64.0%,58.3%,43.8%
2017 Charleston Q1,L vs Stollar,0.98,0.59,40.3,2.3,0.0%,47.4%,0.0%,26.3%,31.3%,45.2%
2019 (6 matches),,1.05,0.99,61.1,2.9,0.0%,50.5%,0.0%,52.8%,41.1%,50.3%
2017 (23 matches),,1.00,1.00,57.7,2.9,1.4%,56.9%,0.9%,52.2%,46.2%,45.2%
2016 (26 matches),,0.95,0.77,53.6,2.6,1.1%,51.5%,0.9%,49.2%,38.2%,42.0%
2015 (23 matches),,1.04,1.09,61.6,2.8,1.2%,55.6%,0.7%,54.1%,46.2%,48.9%
2014 (24 matches),,1.01,1.00,55.5,2.5,2.4%,55.4%,1.8%,53.7%,42.6%,47.3%
Career (153 matches),,1.00,1.00,57.8,2.8,1.8%,55.3%,1.3%,53.7%,44.2%,46.5%
