Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Richard Gasquet [FRA],6,2,75.0%,5,3,2,60.0%,2015,2024,8,1.15,10.7%,2.7%,60.2%,72.8%,57.5%,66.7%,38.1%,79.2%,32.8%
6,Jiri Vesely [CZE],3,3,50.0%,3,3,0,100.0%,2013,2024,6,1.00,8.5%,3.8%,56.1%,75.9%,51.6%,65.2%,34.7%,72.9%,34.4%
6,Benoit Paire [FRA],3,3,50.0%,3,1,2,33.3%,2015,2023,6,1.04,7.1%,5.1%,58.4%,73.8%,56.7%,66.7%,34.7%,69.2%,40.0%
6,Karen Khachanov [RUS],3,3,50.0%,2,0,2,0.0%,2018,2022,6,0.91,7.3%,3.5%,58.5%,72.4%,55.2%,65.3%,31.6%,75.6%,37.1%
6,Albert Ramos [ESP],1,5,16.7%,1,0,1,0.0%,2014,2021,6,0.91,5.2%,5.4%,55.0%,70.2%,45.5%,59.1%,37.4%,54.0%,35.7%
6,Feliciano Lopez [ESP],5,1,83.3%,3,2,1,66.7%,2016,2021,6,1.13,18.5%,3.5%,57.3%,79.9%,55.7%,69.6%,34.3%,81.5%,36.1%
5,Harold Mayot [FRA],4,1,80.0%,1,1,0,100.0%,2024,2024,5,1.13,8.9%,4.7%,54.9%,74.1%,49.3%,62.9%,41.9%,46.2%,41.0%
5,Gregoire Barrere [FRA],2,3,40.0%,1,1,0,100.0%,2019,2024,5,1.08,6.9%,5.0%,55.5%,74.0%,48.6%,62.7%,40.2%,55.2%,44.8%
5,David Goffin [BEL],3,2,60.0%,4,4,0,100.0%,2016,2024,5,0.90,9.8%,2.2%,60.0%,70.4%,48.3%,61.6%,34.7%,64.6%,42.3%
5,Gilles Simon [FRA],1,4,20.0%,3,2,1,66.7%,2015,2022,5,0.76,3.6%,4.0%,48.5%,65.4%,47.0%,55.9%,33.7%,57.7%,47.6%
5,Dusan Lajovic [SRB],1,4,20.0%,4,0,4,0.0%,2014,2021,5,0.93,4.1%,4.7%,53.9%,71.5%,46.4%,59.9%,37.3%,55.8%,53.1%
5,Jo Wilfried Tsonga [FRA],2,3,40.0%,2,0,2,0.0%,2016,2019,5,0.74,4.3%,4.3%,52.5%,76.9%,51.0%,64.6%,26.1%,65.0%,30.8%
5,Milos Raonic [CAN],1,4,20.0%,3,1,2,33.3%,2016,2019,5,0.78,9.3%,5.0%,57.7%,79.9%,48.8%,66.8%,25.8%,52.2%,25.0%
5,Daniil Medvedev [RUS],4,1,80.0%,3,2,1,66.7%,2017,2019,5,1.21,8.3%,3.2%,62.1%,76.6%,53.8%,68.0%,38.9%,57.1%,47.4%
5,Jan Lennard Struff [GER],3,2,60.0%,3,2,1,66.7%,2013,2019,5,0.89,11.9%,6.6%,54.3%,76.2%,53.3%,65.7%,30.5%,73.3%,41.2%
