Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Saint-Tropez CH F,L vs Brouwer,0.90,0.76,54.5,2.3,2.9%,55.9%,15.2%,66.7%,31.3%,34.9%
2024 Wimbledon R128,W vs Djere,1.17,1.25,35.1,7.0,8.5%,59.2%,7.7%,69.2%,32.9%,45.3%
2022 Madrid R32,L vs Tsitsipas,0.77,0.50,36.4,2.0,4.0%,60.0%,4.5%,63.6%,22.2%,28.6%
2021 Metz R16,L vs Hurkacz,0.75,0.46,32.7,2.0,12.9%,61.3%,6.5%,51.6%,29.6%,22.7%
2021 US Open R128,L vs Ramos,0.98,0.79,54.7,66.0,9.6%,60.6%,10.2%,63.6%,30.3%,30.9%
2021 Umag R32,L vs Alcaraz,0.96,0.76,45.9,4.4,4.4%,55.6%,2.4%,46.3%,37.5%,39.4%
2021 Wimbledon R128,L vs Norrie,1.05,0.83,49.8,3.5,4.2%,56.9%,14.1%,59.4%,37.9%,27.9%
2021 Roland Garros R128,L vs Cuevas,1.14,0.62,32.3,2.6,8.5%,51.1%,4.5%,45.5%,38.5%,16.7%
2019 Tokyo R32,W vs Hurkacz,1.17,1.55,53.8,2.3,3.2%,71.0%,10.7%,71.4%,40.6%,35.7%
2019 US Open R64,L vs Evans,1.00,0.80,40.2,2.1,11.4%,58.2%,5.6%,52.1%,29.4%,43.3%
2019 US Open R128,W vs Kohlschreiber,1.19,1.27,43.3,3.0,16.7%,65.3%,5.8%,62.3%,29.3%,49.0%
2019 Cincinnati QF,L vs Djokovic,0.96,0.63,31.0,2.2,-,59.4%,-,56.7%,15.4%,42.4%
2019 Cincinnati R64,W vs Kudla,0.98,1.12,60.3,2.9,-,62.5%,-,55.3%,46.5%,47.5%
2019 Wimbledon R32,L vs Federer,0.89,0.66,32.4,2.3,3.7%,72.2%,7.7%,48.1%,31.5%,27.1%
2019 Wimbledon R64,W vs Barrere,1.10,2.73,29.6,2.0,7.9%,86.8%,8.6%,77.1%,42.6%,46.2%
2019 Wimbledon R128,W vs Gasquet,1.17,1.61,26.2,2.1,18.5%,68.5%,13.0%,69.6%,49.0%,35.6%
2019 Queen's Club R16,L vs Medvedev,1.01,0.85,70.7,2.2,-,60.3%,-,59.6%,30.5%,37.3%
2019 Stuttgart QF,L vs Struff,0.88,0.50,53.6,2.3,-,66.7%,-,57.6%,22.2%,20.8%
2019 Stuttgart R16,W vs Medvedev,1.20,1.30,34.0,2.2,-,60.4%,-,65.2%,39.7%,41.1%
2019 Roland Garros R64,L vs Klizan,0.90,0.93,63.0,15.1,-,64.5%,-,55.8%,44.0%,37.5%
2024 (2 matches),,1.06,1.04,42.2,3.5,6.7%,58.1%,10.2%,68.4%,32.2%,41.1%
2022 (1 matches),,0.77,0.50,36.4,2.0,4.0%,60.0%,4.5%,63.6%,22.2%,28.6%
2021 (5 matches),,1.00,0.73,46.1,3.5,7.6%,57.4%,8.6%,55.6%,34.7%,28.2%
2019 (33 matches),,1.05,1.04,46.9,2.6,6.3%,65.1%,5.4%,62.4%,35.2%,36.9%
2018 (44 matches),,1.07,1.03,52.1,2.5,9.0%,64.9%,9.9%,63.5%,34.1%,35.0%
Career (300 matches),,1.05,1.04,51.7,2.7,7.2%,64.0%,7.5%,62.0%,36.0%,37.2%
