Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,4,1,80.0%,8-3,72.7%,62-53,53.9%,3-0,100.0%,5,86.7%,20.0%,9.6%,2.2%,60.6%,69.5%,54.8%,63.7%,35.0%,50.7%,0.96,F (Lille)
2024,34,27,7,79.4%,55-16,77.5%,406-284,58.8%,8-5,61.5%,34,88.5%,28.1%,11.0%,4.0%,56.6%,78.1%,54.0%,67.6%,40.2%,53.9%,1.24,W (2x)
2023,12,6,6,50.0%,14-12,53.8%,130-120,52.0%,1-2,33.3%,12,79.5%,24.2%,7.2%,5.0%,56.7%,70.1%,52.1%,62.3%,36.9%,50.2%,0.98,QF (2x)
2022,12,4,8,33.3%,10-15,40.0%,119-129,48.0%,3-1,75.0%,11,77.9%,17.2%,6.5%,5.1%,54.7%,74.0%,48.6%,62.5%,36.0%,49.3%,0.96,QF (Madrid)
2021,16,9,7,56.3%,21-18,53.8%,203-191,51.5%,5-4,55.6%,16,82.1%,20.0%,8.4%,4.3%,53.9%,74.9%,50.9%,63.8%,36.7%,50.7%,1.01,F (Cassis)
2020,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,72.7%,18.2%,1.4%,9.5%,47.3%,68.6%,46.2%,56.8%,34.2%,45.6%,0.79,R32 (Indian Wells)
2019,5,5,0,100.0%,10-3,76.9%,67-50,57.3%,1-0,100.0%,5,84.5%,29.3%,4.9%,3.0%,64.3%,69.7%,53.1%,63.8%,41.8%,53.2%,1.15,W (Bordeaux)
2016,3,2,1,66.7%,5-3,62.5%,43-35,55.1%,0-0,-,3,87.5%,21.1%,10.0%,6.7%,54.4%,77.7%,56.0%,67.8%,35.5%,51.9%,1.10,QF (Guadalajara)
2015,25,17,8,68.0%,37-22,62.7%,318-268,54.3%,5-4,55.6%,25,79.6%,28.8%,7.3%,4.0%,58.0%,70.6%,53.7%,63.5%,40.2%,51.5%,1.10,F (Mouilleron Le Captif)
2014,43,26,17,60.5%,56-45,55.4%,485-451,51.8%,3-4,42.9%,42,73.0%,31.0%,5.0%,5.0%,58.1%,67.3%,50.2%,60.1%,41.7%,50.8%,1.05,F (Meknes)
2013,26,13,13,50.0%,30-30,50.0%,299-304,49.6%,7-5,58.3%,26,75.9%,23.0%,5.5%,4.6%,56.1%,68.9%,52.4%,61.7%,37.8%,49.7%,0.99,SF (Kazan2)
2012,1,0,1,0.0%,1-2,33.3%,16-18,47.1%,0-0,-,1,88.2%,5.9%,2.8%,1.8%,63.3%,75.4%,57.5%,68.8%,26.6%,49.3%,0.85,R32 (Noumea)
Career,183,113,70,61.7%,247-171,59.1%,2158-1916,53.0%,36-26,58.1%,181,79.7%,25.9%,7.2%,4.4%,57.0%,71.5%,52.1%,63.1%,39.1%,51.2%,1.06,
