Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-5,0.0%,20-30,40.0%,0-0,-,2,80.0%,0.0%,4.9%,6.6%,52.7%,79.2%,37.2%,59.3%,28.5%,45.0%,0.70,R32 (Montpellier)
2024,7,3,4,42.9%,7-9,43.8%,75-78,49.0%,1-1,50.0%,6,73.2%,25.0%,6.3%,3.6%,56.4%,71.5%,47.4%,61.0%,38.9%,50.0%,1.00,R32 (3x)
2023,2,1,1,50.0%,3-3,50.0%,25-27,48.1%,0-0,-,2,73.1%,23.1%,1.7%,4.0%,52.3%,68.1%,48.2%,58.6%,38.0%,48.7%,0.92,R64 (Roland Garros)
2022,9,3,6,33.3%,10-16,38.5%,117-133,46.8%,1-1,50.0%,9,74.0%,19.2%,5.5%,5.0%,55.8%,71.4%,47.2%,60.7%,36.8%,48.9%,0.94,QF (Marseille)
2021,19,5,14,26.3%,18-33,35.3%,225-279,44.6%,3-3,50.0%,19,70.1%,18.5%,7.9%,5.7%,51.9%,70.1%,45.3%,58.2%,34.7%,47.2%,0.83,R16 (3x)
2019,42,21,21,50.0%,59-57,50.9%,594-591,50.1%,14-13,51.9%,42,82.3%,17.2%,8.0%,4.1%,58.7%,72.9%,53.0%,64.7%,34.0%,49.7%,0.96,SF (2x)
2018,46,25,21,54.3%,63-66,48.8%,649-651,49.9%,13-16,44.8%,46,82.2%,18.1%,10.0%,4.3%,56.4%,74.7%,50.3%,64.1%,34.6%,49.7%,0.96,W (Montpellier)
2017,58,36,22,62.1%,89-64,58.2%,806-736,52.3%,16-18,47.1%,58,82.5%,22.1%,10.0%,4.7%,56.1%,75.2%,52.9%,65.4%,36.8%,51.1%,1.06,W (3x)
2016,57,35,22,61.4%,85-72,54.1%,796-782,50.4%,19-10,65.5%,56,80.4%,20.1%,9.5%,4.1%,55.1%,74.4%,50.8%,63.8%,36.1%,50.0%,1.00,W (Metz)
2015,26,12,14,46.2%,30-33,47.6%,287-321,47.2%,9-2,81.8%,26,75.2%,18.1%,6.3%,4.2%,54.6%,69.7%,50.5%,61.0%,35.2%,48.6%,0.90,SF (2x)
2014,6,2,4,33.3%,6-10,37.5%,71-84,45.8%,2-1,66.7%,6,65.8%,25.0%,5.8%,3.8%,59.8%,66.3%,43.6%,57.2%,38.5%,48.1%,0.90,R16 (Paris Masters)
2013,5,1,4,20.0%,3-9,25.0%,54-67,44.6%,1-2,33.3%,5,75.9%,15.0%,7.0%,4.4%,53.5%,65.2%,53.6%,59.8%,31.3%,46.4%,0.78,R32 (3x)
Career,279,144,135,51.6%,373-377,49.7%,3719-3779,49.6%,79-67,54.1%,277,79.5%,19.4%,8.7%,4.4%,55.9%,73.2%,50.6%,63.2%,35.5%,49.6%,0.97,
