Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Saint Tropez CH F,L vs Brouwer,4.0,3.9,4.1,35.2%,53.5%,58.8%,70.0%,39.5%,34.6%,11.0,12.1,-5.5,-5.7
2022 Madrid R32,L vs Tsitsipas,3.7,4.2,3.2,40.7%,55.0%,57.1%,22.2%,57.7%,5.0%,6.0,8.6,-3.5,-6.3
2021 Metz R16,L vs Hurkacz,3.2,3.6,2.8,45.3%,40.0%,57.1%,0.0%,48.5%,20.3%,1.0,1.8,-4.0,-7.4
2021 Umag R32,L vs Alcaraz,4.5,4.2,4.8,42.1%,43.5%,48.0%,66.7%,45.7%,15.9%,9.5,7.7,-3.5,-2.7
2019 Tokyo R32,W vs Hurkacz,3.3,3.6,3.0,59.3%,50.0%,37.5%,33.3%,45.8%,22.6%,7.0,10.9,-3.5,-5.5
2019 Wimbledon R32,L vs Federer,3.4,3.6,3.3,44.4%,45.8%,50.0%,44.4%,54.7%,32.2%,7.0,5.3,-7.5,-9.5
2019 Wimbledon R128,W vs Gasquet,3.0,3.0,3.0,51.9%,60.0%,80.0%,83.3%,49.3%,33.9%,20.0,19.0,6.5,8.8
2019 Madrid R32,L vs Hurkacz,3.4,3.6,3.3,33.8%,54.2%,76.9%,40.0%,52.9%,31.9%,19.0,24.1,-2.0,-4.2
2019 Indian Wells R64,L vs Hurkacz,4.3,4.5,4.0,42.7%,51.1%,61.9%,42.9%,55.4%,38.1%,7.5,5.0,0.0,0.0
2019 Australian Open SF,L vs Djokovic,4.2,4.1,4.3,36.1%,38.7%,20.0%,33.3%,51.4%,25.2%,-3.0,-2.9,-9.0,-11.8
2019 Australian Open QF,W vs Raonic,2.7,2.9,2.6,51.5%,48.9%,71.4%,66.7%,58.4%,29.9%,39.5,29.9,12.0,16.2
2019 Australian Open R16,W vs Coric,3.4,3.4,3.4,53.7%,45.6%,56.7%,53.3%,41.8%,26.1%,9.5,7.0,1.0,0.6
2019 Australian Open R32,W vs Popyrin,3.2,3.1,3.2,50.6%,55.4%,56.8%,37.5%,59.0%,24.6%,31.5,14.7,-1.0,-0.8
2018 Davis Cup World Group F RR,L vs Cilic,3.2,3.3,3.0,45.5%,41.3%,60.0%,16.7%,40.0%,25.9%,4.5,5.4,-20.0,-20.4
2018 Cincinnati R64,W vs Murray,3.3,3.7,2.9,47.4%,57.7%,68.8%,50.0%,48.4%,29.6%,13.5,13.2,-2.5,-3.1
2018 Halle R32,L vs Tsitsipas,3.1,3.2,2.9,40.2%,35.0%,80.0%,40.0%,52.5%,23.4%,-9.5,-13.2,5.0,8.8
2018 Dubai F,L vs Bautista Agut,4.8,3.9,5.7,39.7%,32.1%,62.5%,46.2%,51.3%,29.3%,-9.0,-7.6,-1.0,-1.2
2018 Dubai R16,W vs Khachanov,3.3,3.0,3.5,49.0%,52.4%,50.0%,71.4%,56.9%,25.3%,15.5,14.1,-6.0,-9.5
2018 Marseille F,L vs Khachanov,3.3,3.3,3.2,47.5%,46.3%,77.8%,55.6%,45.9%,28.3%,14.0,15.9,-4.0,-4.8
2018 Montpellier F,W vs Gasquet,3.2,3.2,3.2,47.8%,68.8%,53.8%,33.3%,53.8%,17.5%,8.5,10.0,4.0,6.3
Career (46 matches),,3.6,3.6,3.7,48.0%,48.2%,53.8%,48.9%,50.4%,22.8%,7.0,6.6,-1.4,-1.6
