Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,10,4,6,40.0%,10,4,6,40.0%,2013,2019,R32,10,0.88,8.7%,5.8%,57.9%,73.2%,49.8%,63.3%,32.3%,65.2%,27.5%
Roland Garros,8,Clay,23,15,8,65.2%,15,9,6,60.0%,2013,2022,R16,23,1.07,5.2%,4.5%,57.5%,72.3%,52.8%,64.0%,38.4%,65.9%,37.7%
Wimbledon,7,Grass,16,9,7,56.3%,11,6,5,54.5%,2013,2022,R32,15,1.09,9.1%,4.6%,62.1%,75.3%,58.8%,69.1%,33.6%,69.9%,37.0%
US Open,13,Hard,26,13,13,50.0%,17,8,9,47.1%,2010,2022,R16,26,1.02,9.9%,5.6%,58.6%,73.4%,52.0%,64.6%,36.0%,53.1%,44.9%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.81,6.5%,8.1%,54.8%,70.6%,46.4%,59.7%,32.8%,57.1%,25.0%
Davis Cup,3,,7,4,3,57.1%,2,0,2,0.0%,2015,2017,,4,0.99,11.0%,4.6%,54.8%,74.5%,53.0%,64.8%,34.8%,70.2%,47.2%
Indian Wells Masters,10,Hard,21,11,10,52.4%,10,4,6,40.0%,2012,2023,SF,21,1.02,7.6%,5.8%,57.1%,72.8%,54.2%,64.8%,35.8%,62.6%,37.6%
Delray Beach,10,Hard,21,12,9,57.1%,10,6,4,60.0%,2010,2023,W,20,1.01,7.1%,5.5%,58.7%,72.2%,49.4%,62.8%,37.6%,64.2%,37.0%
Miami Masters,9,Hard,22,13,9,59.1%,10,4,6,40.0%,2010,2022,QF,22,1.05,6.9%,5.5%,58.6%,73.0%,54.4%,65.3%,36.4%,55.4%,43.5%
Cincinnati Masters,9,Hard,10,1,9,10.0%,3,1,2,33.3%,2012,2022,R32,10,0.81,6.6%,6.6%,56.7%,69.4%,49.0%,60.6%,32.0%,67.1%,34.3%
Houston,8,Clay,21,14,7,66.7%,9,8,1,88.9%,2013,2023,W,21,1.08,6.9%,5.6%,56.5%,77.4%,55.6%,67.9%,34.5%,65.7%,36.2%
Washington,8,Hard,19,11,8,57.9%,16,8,8,50.0%,2013,2022,SF,19,1.02,9.7%,6.2%,58.8%,78.0%,50.5%,66.7%,34.1%,61.0%,37.5%
