Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,246,132,114,53.7%,336-292,53.5%,3160-3092,50.5%,63-64,49.6%,240,81.8%,19.4%,8.8%,5.4%,58.8%,73.9%,51.9%,64.8%,35.2%,50.0%,1.00
Clay,59,33,26,55.9%,90-70,56.3%,819-792,50.8%,19-10,65.5%,57,80.8%,19.9%,5.8%,4.8%,57.6%,72.9%,52.6%,64.3%,35.9%,50.1%,1.01
Grass,31,17,14,54.8%,48-42,53.3%,454-444,50.6%,10-7,58.8%,31,84.0%,17.0%,8.8%,5.3%,60.4%,73.7%,54.9%,66.2%,33.7%,50.1%,1.00
Grand Slams,63,32,31,50.8%,118-105,52.9%,1116-1101,50.3%,23-24,48.9%,63,81.7%,19.3%,8.4%,5.1%,58.9%,73.4%,52.7%,64.9%,35.2%,50.1%,1.00
Masters,94,50,44,53.2%,123-107,53.5%,1173-1123,51.1%,24-26,48.0%,94,82.3%,19.9%,7.5%,5.2%,59.1%,73.3%,52.9%,65.0%,36.0%,50.4%,1.03
Other Tours,168,94,74,56.0%,213-174,55.0%,1957-1924,50.4%,44-28,61.1%,163,81.9%,18.6%,8.5%,5.5%,58.4%,74.2%,51.9%,64.9%,34.8%,49.9%,0.99
Best of 5,70,36,34,51.4%,133-117,53.2%,1253-1223,50.6%,23-26,46.9%,67,81.7%,19.5%,8.6%,5.1%,58.7%,73.5%,52.7%,64.9%,35.2%,50.1%,1.00
Best of 3,266,146,120,54.9%,341-287,54.3%,3180-3105,50.6%,69-55,55.6%,261,81.9%,19.1%,8.1%,5.4%,58.8%,73.8%,52.2%,64.9%,35.2%,50.1%,1.00
Finals,8,4,4,50.0%,7-9,43.8%,77-85,47.5%,2-1,66.7%,7,71.3%,22.5%,8.2%,6.2%,57.2%,71.9%,49.0%,62.1%,34.9%,48.7%,0.92
Semi-finals,16,8,8,50.0%,18-18,50.0%,175-181,49.2%,4-3,57.1%,16,82.6%,16.4%,8.1%,4.2%,56.9%,72.3%,56.8%,65.6%,33.6%,49.6%,0.98
Quarter-finals,35,15,20,42.9%,39-46,45.9%,417-451,48.0%,8-10,44.4%,35,80.0%,16.4%,7.0%,5.2%,59.8%,72.4%,50.7%,63.7%,34.2%,49.0%,0.94
vs Righties,286,149,137,52.1%,398-354,52.9%,3789-3737,50.3%,79-74,51.6%,279,82.0%,18.6%,8.2%,5.4%,58.6%,73.7%,52.5%,64.9%,34.8%,49.9%,0.99
vs Lefties,50,33,17,66.0%,76-50,60.3%,644-591,52.1%,13-7,65.0%,49,81.2%,22.6%,8.5%,4.9%,59.2%,73.4%,51.5%,64.5%,37.3%,50.8%,1.05
vs Top 10,40,10,30,25.0%,34-67,33.7%,456-549,45.4%,3-18,14.3%,37,80.0%,12.2%,7.8%,4.3%,60.4%,72.1%,51.5%,63.9%,30.0%,47.3%,0.83
