Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Miami R128,L vs Kecmanovic,3.2%,100.0%,9.4%,46.2%,23.6%,39.1%,0.0%,4.2%,15.0%,1.4%,0.0%,56,12
2020 Roland Garros R128,W vs Opelka,5.3%,50.0%,8.0%,80.0%,21.5%,17.4%,14.3%,9.1%,25.0%,5.6%,36.4%,14,40
2019 Laver Cup RR,W vs Fognini,13.4%,55.6%,13.2%,64.7%,26.0%,23.1%,12.5%,4.2%,0.0%,2.3%,25.0%,74,44
2018 Paris QF,L vs Thiem,5.7%,80.0%,12.4%,58.3%,19.7%,26.5%,17.2%,7.7%,20.0%,2.4%,16.7%,39,34
2017 Tour Finals SF,L vs Dimitrov,6.8%,60.0%,13.7%,60.9%,9.5%,14.6%,5.9%,6.4%,16.7%,0.4%,0.0%,-27,-13
2017 Tour Finals RR,W vs Zverev,7.8%,83.3%,11.1%,89.5%,10.0%,21.6%,0.0%,4.0%,8.3%,2.7%,42.9%,50,51
2017 Tour Finals RR,W vs Cilic,6.3%,83.3%,10.7%,81.8%,18.2%,20.8%,12.5%,12.5%,28.6%,4.1%,9.1%,-26,-16
2017 Tour Finals RR,L vs Federer,5.3%,25.0%,10.1%,60.0%,28.0%,36.7%,20.0%,0.0%,0.0%,2.9%,20.0%,51,68
2017 Paris F,W vs Krajinovic,4.9%,100.0%,5.6%,100.0%,18.1%,24.5%,35.7%,10.5%,25.0%,1.4%,50.0%,-23,-3
2017 Paris SF,W vs Benneteau,6.4%,66.7%,11.7%,76.9%,21.5%,32.4%,10.0%,12.5%,0.0%,1.2%,50.0%,16,5
2017 Miami QF,L vs Nadal,8.7%,25.0%,11.0%,41.7%,25.0%,42.1%,25.0%,9.7%,0.0%,1.8%,66.7%,79,50
2017 Indian Wells SF,L vs Federer,7.3%,50.0%,10.7%,46.2%,16.3%,18.2%,50.0%,14.3%,37.5%,0.0%,-,18,73
2017 Indian Wells QF,W vs Nishikori,6.5%,80.0%,8.2%,69.2%,20.5%,26.9%,25.0%,6.1%,20.0%,0.5%,0.0%,76,78
2017 Indian Wells R32,W vs Dimitrov,6.2%,50.0%,18.0%,80.0%,21.5%,22.2%,30.8%,13.3%,28.6%,0.3%,100.0%,92,61
2017 Auckland F,W vs Sousa,4.5%,100.0%,8.1%,92.9%,15.0%,17.6%,20.0%,13.9%,33.3%,1.8%,0.0%,123,128
2016 Stockholm R32,W vs Jaziri,9.0%,87.5%,18.3%,73.7%,17.3%,26.0%,5.9%,10.8%,33.3%,1.6%,20.0%,-20,-15
2016 Stockholm F,L vs Del Potro,0.0%,-,9.2%,100.0%,11.4%,16.7%,4.0%,0.0%,0.0%,3.5%,60.0%,50,30
2016 Houston F,L vs Monaco,6.0%,66.7%,8.1%,46.7%,11.6%,18.4%,15.8%,11.9%,31.6%,5.5%,47.1%,59,46
2016 Houston SF,W vs Isner,1.6%,100.0%,4.6%,83.3%,16.7%,19.0%,25.0%,5.6%,0.0%,3.8%,60.0%,21,4
2015 Paris R64,L vs Troicki,2.1%,0.0%,11.7%,41.7%,12.5%,22.2%,16.0%,2.9%,8.3%,2.3%,60.0%,10,-14
Career (31 matches),,5.2%,64.0%,11.4%,68.2%,16.4%,21.8%,13.4%,7.4%,17.6%,2.3%,29.6%,30,35
