Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R32,L vs Kubler,0.89,0.88,54.1,5.5,17.2%,71.3%,10.4%,61.0%,34.9%,31.1%
2022 Wimbledon R64,W vs Cressy,1.10,1.28,37.5,2.1,10.9%,73.4%,5.1%,59.3%,35.7%,42.2%
2022 Wimbledon R128,W vs Zapata Miralles,1.02,1.53,39.5,2.3,15.2%,69.6%,6.7%,75.6%,50.0%,31.5%
2022 Miami R128,L vs Kecmanovic,0.92,0.68,56.2,3.3,13.5%,54.1%,9.1%,72.7%,25.0%,30.3%
2021 US Open R64,W vs Bublik,1.12,1.14,47.3,3.1,8.2%,64.7%,2.6%,62.8%,34.1%,40.0%
2021 US Open R128,W vs Nishioka,0.96,1.44,39.2,3.5,15.3%,74.6%,11.3%,73.6%,39.4%,38.1%
2020 Roland Garros R64,L vs Thiem,0.92,0.69,34.5,2.1,1.9%,55.8%,2.1%,55.3%,28.6%,38.3%
2020 Roland Garros R128,W vs Opelka,1.05,1.80,27.0,2.1,4.7%,74.4%,2.9%,74.3%,44.6%,43.4%
2020 US Open R64,L vs Mannarino,0.91,0.71,39.5,2.9,7.7%,53.8%,9.1%,59.1%,39.2%,28.6%
2020 US Open R128,W vs Cuevas,1.07,1.17,58.3,38.9,9.2%,73.7%,4.4%,64.7%,24.1%,43.7%
2019 Laver Cup RR,W vs Fognini,1.18,1.49,52.3,2.3,8.1%,64.9%,5.7%,74.3%,38.7%,38.5%
2019 US Open R128,L vs Cuevas,0.81,0.68,35.5,2.2,11.3%,73.6%,8.9%,60.0%,25.5%,29.8%
2019 Atlanta R32,L vs Kecmanovic,0.84,0.72,63.5,2.5,-,73.9%,-,65.9%,27.5%,23.7%
2019 Australian Open R128,L vs Bolt,1.03,0.63,30.7,3.2,10.7%,50.0%,5.5%,63.6%,23.6%,29.8%
2018 Paris QF,L vs Thiem,0.83,0.85,66.9,7.4,10.0%,66.0%,6.5%,65.2%,30.0%,40.4%
2018 Paris R16,W vs Jaziri,1.08,2.40,41.3,2.0,18.2%,77.3%,10.5%,78.9%,45.8%,52.4%
2018 Paris R32,W vs Gasquet,1.17,1.63,43.8,2.2,3.2%,54.8%,0.0%,82.1%,28.1%,63.3%
2018 Basel R32,L vs Gulbis,1.13,0.84,61.3,2.8,7.9%,57.9%,2.9%,44.1%,37.5%,34.6%
2018 Stockholm QF,L vs Gulbis,0.79,0.78,46.3,4.1,11.4%,63.6%,4.9%,65.9%,31.5%,38.0%
2018 Stockholm R16,W vs Ymer,1.09,1.26,57.2,2.6,8.3%,75.0%,8.9%,62.2%,35.3%,37.0%
2022 (4 matches),,0.98,1.07,46.6,2.9,14.5%,68.8%,7.9%,65.4%,37.3%,34.2%
2021 (2 matches),,1.05,1.24,43.9,3.3,11.1%,68.8%,6.1%,67.2%,36.4%,39.2%
2020 (4 matches),,0.99,1.00,42.0,3.0,6.3%,65.0%,4.6%,62.9%,33.2%,39.1%
2019 (4 matches),,0.95,0.78,43.7,2.5,7.8%,65.1%,5.1%,65.3%,27.6%,29.7%
2018 (31 matches),,1.00,0.93,54.4,3.0,8.1%,65.0%,5.2%,62.3%,33.6%,34.1%
Career (302 matches),,1.05,1.06,51.8,2.8,7.9%,65.6%,5.3%,64.0%,34.9%,35.7%
